content,question,answer
"State and Private Forestry, US Forest Service in  Forestry  Aug 10,  Sandra Cummings. (Courtesy photo Sandra Cummings) Sandra Cummings is an African American woman who is a part owner of two forested landscapes in Georgia. Her first property, 325 acres of land with a home in the city of Madison, was passed down by her maternal great-grandmother, who was born a slave. The second property consists of 165 acres of land in the town of Portal, which was passed down by her paternal grandfather. To ensure that the family’s ancestral land remains intact, Mrs. Cummings and her family decided to put it into an irrevocable trust to prevent their children and grandchildren from dividing and selling it. “You see, they didn’t grow up in the dirt like we did,” she said. “We grew up working those farmlands, picking cotton, tobacco, planting watermelon. We were able to see the benefits of having this land. My children and grandchildren did not.” Mrs. Cummings wanted to encourage long-term stewardship of her land, and sought out resources to help achieve this goal. Amadou Diop, an Atlanta-based outreach liaison for the US Forest Service, helped Mrs. Cummings find information about forest management and stewardship plans. “If it wasn’t for Amadou’s wealth of knowledge, willingness to help people, and putting me in touch with the resources directly, I would have never been able to get any of this done,” said Mrs. Cummings. “He made sure that I was taken care of, and he deserves a lot of credit.” The Forest Service’s Forest Stewardship Program encourages long-term stewardship of important state and private forest landscapes by assisting landowners to more actively manage their forests and related resources. The Forest Service helped Mrs. Cummings through a forest management and stewardship plan created by the Georgia Forestry Commission, which laid out a 10-year plan for managing the land. Under the plan’s guidance, Mrs. Cummings now uses the land in Madison for timber management, grazing for cattle, and wildlife habitat. She manages the land in Portal for forestry, wildlife, silvopasture (with assistance from the NRCS), and a pine straw operation. As a result, she obtains additional earnings from her land by leasing it out for deer hunting and harvesting pine straw. She is enjoying the benefits of being a forest landowner. “One of the benefits for me is the extra income from the pine straw operation —extra income is always good, you know,” she said. “It also gives you some self-sufficiency,” she continued. “I will say this: if something were to happen in Atlanta—where we are living now, then we always have a place to go. If we needed to build another house or something….we can do it! So both lands give us some stability.” Mrs. Cummings intends for her family’s legacy to continue. She hopes to renovate her parents’ home into a historic site and to build a walking trail for guests, and she is exploring the potential for solar power generation on her property in Portal. Cattle like these graze Mrs. Cummings property in Portal, Georgia. (USDA Photo by Lance Cheung)  Category/Topic:  Forestry  Tags:  Forest Service  Georgia  stewardship  Forest Stewardship Program  forest management  NRCS  silvopasture","What resources and programs, such as the US Forest Service's Forest Stewardship Program, can help landowners in Georgia like Sandra Cummings achieve long-term stewardship of their forests and related resources, including wildlife silvopasture management?","The US Forest Service's Forest Stewardship Program, along with other resources such as the Georgia Forestry Commission and the Natural Resources Conservation Service (NRCS), can help landowners in Georgia like Sandra Cummings achieve long-term stewardship of their forests and related resources. This includes forest management and wildlife silvopasture management plans to ensure sustainable use and conservation of their properties."
"The U.S. Food Safety System Has Come A Long Way in 50 Years  July is the height of summer grilling season and throughout the month USDA is highlighting changes made to the U.S. food safety system over the course of this Administration. For an interactive look at USDA’s work to ensure your food is safe, visit the USDA Results project on Medium.com and read Chapter Seven: Safer Food and Greater Consumer Confidence. By the time this blog posts today, most readers will have already enjoyed at least one meal. Over their breakfast—fresh fruit, a bacon and egg sandwich, or maybe a grab-n-go energy bar—Americans were probably thinking about all the tasks that meal would fuel them to do for the day, and not whether their food could make them ill. But a strong and diligent network of public servants at the federal, state and local levels were thinking about how to protect you from foodborne illness over their breakfasts this morning, and they’re still thinking about it now. Their job day in and day out is to make sure the food on America’s tables—including yours and theirs—is safe to eat. They are the best in the world at what they do, and they’re constantly getting better. I have proudly been a part of this team since , when I accepted a job with USDA’s Food Safety and Inspection Service (FSIS) as an inspector in a Dalhart, Texas beef facility. FSIS is the federal agency charged with ensuring the safety of America’s meat, poultry and processed egg supply, and we work hand in hand with the Centers for Disease Control and Prevention (CDC) and the Food and Drug Administration (FDA), as well as state and local departments of health and agriculture. Over the years, I worked my way up from that entry level position in Dalhart, to managing FSIS' Dallas District, to eventually managing the entire agency as Administrator. In my nearly 40-year career, I have seen major changes in the U.S. food safety system.  Alfred V. Almanza, USDA Deputy Under Secretary for Food Safety  Posted in  Health and Safety  USDA Results  Jul 05,   1 Response",What are the key actions taken by the USDA's Food Safety System to protect consumers from foodborne illness during summer grilling season?,"The USDA's Food Safety System, through its agency FSIS and in collaboration with CDC, FDA, and state/local departments of health/agriculture, takes proactive measures to ensure consumer safety during summer grilling season by: * Conducting inspections to prevent contamination * Monitoring foodborne illness outbreaks * Educating consumers on safe handling and preparation practices These actions are part of a broader effort to protect the public from foodborne illness and promote greater consumer confidence in the safety of their food."
"MyPlate Broadens its Reach  As part of Asian American and Pacific Islanders Heritage Month, the Center for Nutrition Policy and Promotion (CNPP) is pleased to announce the translation of the ChooseMyPlate 10 Tips resource and MyPlate icon from English into 18 additional languages. The Office of Minority Health, of the Department of Health and Human Services (OMH/HHS), and CNPP co-branded the translated tip sheet and are working together to promote these newly translated documents to ensure that individuals, nutrition and health professionals, and other community leaders have access to these helpful resources. “Because the nation’s Asian American and Pacific Islander population is incredibly diverse, the new MyPlate resources will be useful tools to reach an even wider audience with easy-to-understand nutrition guidance,” said Capt. Samuel Wu, Asian American, Native Hawaiian and Pacific Islander Health Policy Lead for the Office of Minority Health.  Elizabeth Rahavi, RD, Nutritionist  Posted in  Food and Nutrition  May 28,   6 Responses","What additional languages are being translated for the ChooseMyPlate 10 Tips resource and MyPlate icon, as part of promoting nutrition health among diverse communities?",The ChooseMyPlate 10 Tips resource and MyPlate icon are being translated into 18 additional languages.
"The National Summit of Rural America: A Dialogue of Renewing Promise  Cross-posted from the White House Blog As the Obama Administration National Rural Summit came to a close yesterday, there was a general feeling of hope for the future of America’s rural communities. But there was also a sense that a host of partners - federal, state, and local governments, non-profit and for-profit entities, and most of all the good people who live in rural America - must work together to bring about the change our rural communities so deserve.  Posted in  USDA Results  Rural  Jun 04,   Respond to this story",What role do community partnerships play in renewing promise and fostering hope for the future of rural America?,"Community partnerships are crucial in bringing about change and fostering hope for the future of rural America by working together with federal, state, local governments, non-profit, and for-profit entities."
"Recruiting the Next Generation of Food Safety Workers  Food Safety and Inspection Service Administrator Al Almanza today spoke about career opportunities at Texas A&M Kingsville to the Hispanic Leaders in Agriculture and the Environment. HLAE is a USDA-supported organization that draws membership from several colleges and universities.  acampbell  Posted in  Health and Safety  Apr 12,   1 Response",What career opportunities were highlighted by Food Safety and Inspection Service Administrator Al Almanza to Hispanic Leaders in Agriculture and the Environment at Texas A&M Kingsville?,Career opportunities in food safety.
"New Allowances for Including a “Non-GMO” Statement on Certified Organic Meat and Poultry Products  Organic meat and poultry producers can now use a streamlined process to get approval for labels verifying that their products do not include genetically engineered (GE) ingredients.  These products may also now use a “Non-GMO” label claim.  Because of this, we’re updating a previous blog from our “Organic 101” series. In , USDA’s Food Safety and Inspection Service (FSIS) streamlined procedures for including a “non-genetically engineered” statement on the label of organic meat and poultry products.  This continues to be consistent with organic regulations, which have always prohibited the use of GE in all organic products.  Today, FSIS is adding further process improvements and labeling flexibilities, in light of recently passed legislation.  Many organic stakeholders have expressed an interest in using “Non-GMO” label claims to clearly communicate to consumers that organic products do not contain genetically engineered ingredients, and that organic animals were not fed genetically engineered feed.   Miles McEvoy, Deputy Administrator of the National Organic Program  Posted in  Health and Safety  Sep 21,   1 Response",What labeling flexibilities have been added by USDA's Food Safety and Inspection Service (FSIS) for certified organic meat and poultry products that do not include genetically engineered ingredients?,"USDA's Food Safety and Inspection Service (FSIS) has added the flexibility of using a ""Non-GMO"" label claim on certified organic meat and poultry products that do not contain genetically engineered ingredients."
"SNAP-Ed Connects Culture, Land, and Food  For many communities, the SNAP-Education program provides much more than basic nutrition guidance. In Kāneʻohe (in Honolulu), Hawaii, the SNAP-Ed funded Luluku Farms’ Aloha ʻĀina Agri-Cultural Restoration project uses the ʻĀina (land) to preserve traditional crops so the community can achieve self-sustainability, while providing keiki (kids) opportunities to learn about their cultural and traditional practices — as well as nutrition education. The notion of fertile land that Aloha ʻĀina symbolizes promotes community engagement, bolsters cultural preservation, and improves nutrition security by increasing community access to culturally appropriate foods.  Kat Mueller, Program Specialist, USDA Food and Nutrition Service (FNS), Western Regional Office (WRO)  Posted in  Equity  Food and Nutrition  Nutrition Security  Jun 21,   Respond to this story","What role does the concept of 'āina play in promoting community engagement, cultural preservation, and nutrition security through the Aloha 'Āina Agri-Cultural Restoration project in Kāneʻohe?","The concept of 'āina plays a pivotal role in promoting community engagement by symbolizing fertile land, bolstering cultural preservation by preserving traditional crops, and improving nutrition security by increasing access to culturally appropriate foods."
"USDA Research Progress Towards Global Food Security  Most of us living in the United States are fortunate enough not to wonder where our next meal will come from. Yet across the globe, at least some time during the year, nearly 800 million people do. Not having access to stable and nutritious food sources – or food insecurity — negatively impacts people’s lives. Food security, on the other hand, means access by all people at all times to enough food for an active, healthy life.  Genevieve Croft, International Affairs Fellow, Office of the Chief Scientist  Posted in  Research and Science  Oct 23,   Respond to this story",What are the most effective strategies to address global food insecurity and ensure access to stable and nutritious food sources for all people?,"The USDA research aims to improve food security by providing access to enough food for an active, healthy life. The most effective strategy is likely to be a multi-faceted approach that includes: 1. **Sustainable agriculture**: Promoting practices that ensure a stable and nutritious food supply while minimizing environmental impact. 2. **Crop improvement**: Developing high-yielding crop varieties that are resilient to climate change and pests, ensuring reliable harvests. 3. **Food distribution and storage**: Enhancing infrastructure to efficiently transport and store food, reducing losses and ensuring access for all. These strategies can help alleviate global food insecurity by providing a stable and nutritious food source for everyone, everywhere."
"World Accessibility in Rural America  Access to the world via internet and mobile phone services is at the fingertips of most Americans, but this is not the reality for residents of many rural communities across the Nation. In October , Agriculture Secretary Tom Vilsack announced $190.5 million in grants and loans to make broadband and other advanced communications infrastructure improvements in rural areas.  Jasper Schneider, Rural Utilities Service Administrator  Posted in  Rural  Technology  Dec 29,   Respond to this story",What types of funding (grants and loans) were announced by Agriculture Secretary Tom Vilsack to improve broadband and communications infrastructure in rural America?,$190.5 million in grants and loans was announced by Agriculture Secretary Tom Vilsack for broadband and communications infrastructure improvements in rural areas.
"Young Producers Boost Great Lakes Agriculture  The USDA National Agricultural Statistics Service’s (NASS) Great Lakes Region encompasses Indiana, Michigan, and Ohio – three states with a significant impact on U.S. agriculture and a healthy crop of young producers.  Alexandra Nseir, USDA NASS Public Affairs Specialist  Posted in  Research and Science  Aug 21,   Respond to this story","What role do young producers play in maintaining a ""healthy crop"" in Great Lakes agriculture?",Young producers boost Great Lakes agriculture.
"Nation’s Wettest 12-Month Period on Record Slows Down Planting Season  The contiguous United States recently completed its wettest May to April period on record, according to the National Oceanic and Atmospheric Administration’s National Centers for Environmental Information (NOAA/NCEI). From May to April , an average of 36.20 inches of precipitation fell across the Lower 48 states, 6.25 inches above the 20th century mean. In fact, it was the nation’s wettest 12-month period on record, regardless of which months are chosen.  USDA Meteorologist Brad Rippey  Posted in  Climate  Farming  Jun 14,   Respond to this story",What was the average precipitation level across the contiguous US during its wettest May-to-April period on record?,The average precipitation level across the contiguous US during its wettest May-to-April period on record was 36.20 inches.
"Deputy Under Secretary of Natural Resources and Environment in  Conservation  Feb 11,  USDA Deputy Undersecretary Ann Mills (ninth from left) visits with Leopold Conservation Award winners at USDA last week. USDA photo. “Water conservation begins where the first drop of rain falls…most likely on private working lands.” This is a favorite saying of Tom Vandivier, a Texas cattle rancher and recipient of the Sand County Foundation’s Leopold Conservation Award (LCA). Tom was one of more than two dozen recipients of the LCA – which recognized landowners for achievement in environmental improvement on agricultural land – in Washington, D.C. last week.  I was fortunate to meet with them here at USDA headquarters to talk about the importance of conservation and the need to spread the message that investing in conservation practices on our farm and ranch lands not only protects water, air and wildlife – it also makes economic sense. Jill Giacomini Basch is a LCA recipient who, with her father and three sisters, owns a family dairy in Marin County, Calif.  I had a chance to meet with the Giacomini family during my tour of several California farms last month. Jill explained that conservation improves the way they run their business. Partnerships with USDA’s Natural Resources Conservation Service and others have helped them protect their land and water resources, and ensure their dairy will be prosperous for the next generation. “We have very close ties with NRCS and other programs,” Jill said. “They have helped us with our water allocation -- above ground storage pond facilities and spring well drilling.  With the USDA we were able to utilize new technology to install a methane digester to help mitigate waste run off into the nearby lagoon, but also eventually the Point Reyes National Seashore.  Because of the methane digester, we generate about 65 percent of our on farm energy needs.” “Much of the work we’ve done has been through NRCS programs,” Tom added. “NRCS is very important to us.  We’re very much about conservation. The stewardship practices that we’ve accomplished on our property have enhanced water resources in the state of Texas.  I think it’s a message that needs to be spread so others can take similar stewardship practices and hopefully have the same results in their perspective states.” Jon Bednarski, LCA recipient, shared his story as well.  He started farming 12 years ago outside of Louisville, Ky.  After meeting with NRCS, he discovered he was farming a “sensitive” piece of land, upstream of Louisville’s drinking water source. Since then he has managed his operation to help protect water quality. The group discussed the need for conservation in the face of extreme weather – including the significant drought conditions in 11 western states.  As we were meeting, the U.S. Senate was in the process of voting on the Agricultural Act of . I talked about how important this legislation is to providing the tools and programs necessary for USDA to help farmers, ranchers and forestland owners manage the risk and uncertainty associated with extreme weather and climate change.  Conservation programs will be streamlined to better target limited resources to areas of highest need, while building on record conservation and stewardship efforts already underway.  I also previewed Secretary Tom Vilsack’s announcement of USDA’s new regional hubs to help agriculture and forestry mitigate the impacts of a changing climate. The group also discussed the importance of passing on to the next generation the passion for agriculture and land stewardship.  There is a new energy in America around opportunities in agriculture. The Agricultural Act of will provide our communities with additional support to attract new economic opportunity and create jobs.  We all agreed that outreach and education is crucial.  USDA will continue to work with the LCA recipients and other partners to make that happen.  To view a video about the meeting click here. Deputy Under Secretary Ann Mills (center) addresses Leopold Conservation Award Winners at the U.S. Department of Agriculture. USDA photo.  Category/Topic:  Conservation  Tags:  Agroforestry  Ann Mills  California  Climate Change  climate hub  Conservation  dairy  drought  Farm Bill  Farmers  Food Farm and Jobs Bill  Kentucky  NRCS  Ranchers  Texas  Tom Vilsack  Washington DC  Water Conservation","What are some effective ways that USDA's Natural Resources Conservation Service (NRCS) programs have helped ranchers and farmers like the Giacomini family in California and Jon Bednarski in Kentucky implement conservation practices and protect their water resources, as highlighted by Leopold Conservation Award winners?","The NRCS programs have helped ranchers and farmers such as the Giacomini family and Jon Bednarski by providing them with tools and resources to: * Protect their land and water resources * Implement conservation practices like water allocation, above-ground storage pond facilities, spring well drilling, and methane digesters to mitigate waste runoff and generate energy * Enhance water quality and protect sensitive areas like drinking water sources These programs have enabled the recipients to adopt stewardship practices that not only protect the environment but also improve their business operations and ensure a prosperous future for their farms and ranches."
"USDA Rural Development State Director, Pennsylvania in  Rural  Dec 09,  USDA Rural Development Pennsylvania State Director Thomas Williams helped future homeowner Judy Aguero put the first nails into the doorway of her new home. On a blustery cold November morning, it was heartwarming to help Judy Aguero put the first nails into the doorway of her new home. Ms. Aguero, a single mom, was born in New York City and moved to Pennsylvania when she was 15 years old. When her mother was deported back to Santo Domingo, Judy lived with members of her church. By 19, she was expecting a child and living at a homeless shelter. Overcoming all odds, Judy was determined to make a better life for herself and her child. She is currently employed as a Certified Nursing Assistant and is working on an associate’s degree in social work. Through York Habitat for Humanity, she will be moving into a new three bedroom, one bath two-story duplex in the spring of with her daughter, Yudelka. USDA Rural Development’s Pennsylvania housing staff recently met with York Habitat for Humanity (York Habitat) to partner our resources to help bring homeownership to reality for rural Pennsylvanians. York Habitat will be working as a packager to help hardworking potential homeowners like Judy complete applications for the USDA 502 Direct Home Loan Program.  Through the program, direct homeownership loans are available to lower income individuals and families. Payments are based on income, with no down payment . It’s just another way Rural Development is creating ladders of opportunity to help people have the tools they need to climb into the middle class. Last Fiscal Year, Rural Development assisted over 120 low income home buyers realize the dream of homeownership in rural Pennsylvania. Through this program, USDA is investing in the linchpin of what makes a strong community: safe, affordable housing where families can raise the next generation of rural Americans. USDA Rural Development State Director Thomas Williams assists York Habitat for Humanity volunteers as they lift trusses for Judy Aguero’s new home.  Category/Topic:  Rural  Tags:  Direct home loan program  Habitat for Humanity  homeownership  New York City  Pennsylvania  RD","What type of loans does USDA's 502 Direct Home Loan Program offer, and what are the key benefits for low-income individuals and families?","The USDA's 502 Direct Home Loan Program offers direct homeownership loans with no down payment, and payments based on income. This allows lower-income individuals and families to purchase homes without the burden of a large upfront payment or high monthly mortgage payments."
"APHIS Public Affairs, Riverdale, MD in  Animals  Plants  Nov 13,  Animal Care inspector Bob Markmann conducts an inspection at a commercial dog breeding facility. USDA/APHIS’ Animal Care program enforces the federal Animal Welfare Act, which sets standards for humane care and treatment that must be provided for certain animals that are exhibited to the public, bred for commercial sale, used in biomedical research, or transported commercially. Individuals/entities that operate facilities using animals in these ways must provide their animals with proper veterinary care, adequate housing, appropriate nutrition, etc. In Bob Markmann’s own words: “Our job can be smelly at times. I’ve been urinated on by a tiger while inspecting a circus. I’ve been sneezed on by an elephant. I’ve had a chimpanzee throw feces at me. And too often, I come home smelling like guinea pigs and dogs. But the worst was when I came home smelling like a prehensile-tailed porcupine. That smell takes the cake. I have not found a good way to describe it.” Hazards of the trade, no doubt. But a small price to pay to make a difference in the lives of thousands upon thousands of animals each year. Animal Care’s veterinary medical officers and animal care inspectors cover a particular geographic area across the country. They inspect animals and facilities licensed and registered with USDA under the Animal Welfare Act and Horse Protection Act. These dedicated souls spend a lot of time on the road, driving from facility to facility. Their duties include: observing animals for signs of poor health, abuse, or any kind of mistreatment or inadequate care; determining if animal enclosures are appropriate for the species and will not cause harm to the animals; inspecting horses at horse shows, auctions and sales; responding to complaints at USDA-licensed facilities; interviewing suspected unlicensed operators to determine if they need a license; and educating licensees and license applicants on the proper procedures in the humane care, handling and transportation of animals. It’s a varied job description indeed. And it’s that daily variety, along with an innate desire for the welfare of the animals they regulate, which led these individuals to become APHIS inspectors. Asked why they chose this career, here’s what a few of them had to say. Veterinary medical officer Gloria McFadden conducts an inspection at a research facility.  “I became an inspector to make a difference for animals. Over my 22 years with Animal Care, I have found that, although we can’t help them all, we do make a big difference in the lives of the ones we can help.” - Elizabeth Pannill, veterinary medical officer, Texas “Previously, I had worked four years in private practice and four years for the Food Safety Inspection Service in a chicken plant in North Carolina. I applied for a position with Animal Care in South Carolina and was hired 19 years ago. We have made a lot of really good changes over the decades, especially in our training and our consistency. In the beginning, I had a licensee who was literally starving his cougars before my eyes, but all I could do was cite him. Today, we would have those cougars confiscated and taken to a better place.” - Lisa MacElderry, veterinary medical officer, South Carolina “I’ve been with APHIS more than 25 years. I’ve always been interested in animal welfare, and joined the agency hoping to make a difference.” - Bob Markmann, animal care inspector, Pennsylvania  “I’ve been with Animal Care since Dec. 30, . My purpose then is the same as it is today: to provide better environments for animals by helping their owners understand the importance of proper care. I wanted to be a part of an organization that would be searching for and utilizing new scientific approaches to improve the environment and care of the animals that are listed under the Animal Welfare Act.” - Nancy Ellifrit, veterinary medical officer, Oklahoma  Category/Topic:  Animals  Plants  Tags:  Animal Care  Animal Welfare Act  APHIS  Horse Protection Act  Pennsylvania  Plant and Animal Health  South Carolina  Texas","What are some of the key responsibilities and hazards faced by USDA/APHIS' Animal Care inspectors, such as Bob Markmann, who inspect animals and facilities licensed under the Animal Welfare Act?","USDA/APHIS' Animal Care inspectors, like Bob Markmann, have key responsibilities including observing animals for signs of poor health or mistreatment, ensuring animal enclosures are suitable, inspecting horses at events, responding to complaints, interviewing suspected unlicensed operators, and educating licensees on humane care. They also face hazards such as physical harm from animals, exposure to unpleasant odors and diseases, and emotional challenges in dealing with cases of animal abuse."
"Natural Resources Conservation Service in  Conservation  Mar 04,  Mark Jennings plants sunflowers in wheat stubble. Attending a no-till conference forever changed the way North Dakota farmer Mark Jennings farmed. He started using basic conservation practices for conserving moisture. For the past decade he’s been sowing cover crops and reaping rich returns. Working closely with the USDA’s Natural Resources Conservation Service, Jennings has become a devoted no-till farmer. At the Agricultural Outlook Forum, the North Dakota farmer presented his story to a crowded room at the “Economics of Conservation” seminar. USDA hosts the two-day forum. “I’m working towards sustainability by copying Mother Nature, and Mother Nature doesn’t till,” said Jennings, who grows wheat, sunflowers, corn, soybeans, peas, flax, oats, canola, barley and a variety of cover crops. “The biological livestock in the ground can do tillage for you,” Jennings said. “There are over a billion organisms in a teaspoon of healthy soil. Tilling destroys them. Jennings had to overcome obstacles when he switched to no-till. In addition to learning a new way of farming, he faced pressure for trying something different. “They told me that’s not the way you’re supposed to farm,” Jennings said. He smiled as he clicked through a series of before-and-after pictures of his land. The results speak for themselves. Showing a picture of layered organic matter covering his soil, he said: “This is money in the bank, and dollars sitting on the soil. The exact value might be hard to measure, but it’s very real.” Mark Jennings plants corn using no-till, and this harvest is the result. Since switching to no-till, Jennings has seen increased water holding capacity and better infiltration. He saves money on fuel and fertilizer. He saves time. His soil is healthier, and his yields are larger. Asked by a member of the audience how cover crops help soil maintain moisture, Jennings replied: “Imagine a wet towel lying on the ground. If you cover that towel with a blanket, the water won’t evaporate nearly as fast. Cover crops are an organic blanket that helps soil retain water.” Jennings encourages farmers interested in conservation to visit NRCS. “They helped me create a conservation plan for my land, and their financial assistance helped me get started by sharing the costs,” he said. “Also, the online Web Soil Survey is a great tool for learning about your soil. I use it all the time.” Jennings ended his presentation with this advice: “Don’t work the soil, let the soil work for you.” Mark Jennings plants sunflowers in corn residue on his North Dakota farm.  Category/Topic:  Conservation  Tags:  Agricultural Outlook Forum  Conservation  cover crops  Farmers  North Dakota  NRCS  Web Soil Survey","What is one of the benefits Mark Jennings experienced after switching to no-till farming, and how does it relate to his conservation efforts?","One benefit Mark Jennings experienced after switching to no-till farming was increased water holding capacity in his soil. This relates to his conservation efforts as it allows him to conserve moisture, reducing the need for irrigation and promoting a healthier and more sustainable agricultural practice."
"Inner-city Baltimore Youth make Special Visit to Boulder-White Clouds in Idaho On a chilly Friday afternoon in Washington, D.C., local employees, partners, and visitors took refuge from the cold outside for a special film-screening event in USDA’s Jefferson Auditorium, “Engaging the Next Generation of Conservation Stewards.”  Five short films debuted to an audience of more than 80 partners and guests. This point, in itself, may have you wondering, “So What?” However, it’s the goal of the films and the potential for affecting the lives of young people that make this an important event.   Kristina Bell, Recreation, Heritage and Volunteer Resources, U.S. Forest Service  Posted in  Forestry  Dec 22,   1 Response",What initiative was introduced through a series of short films at a USDA event aimed at engaging young people as conservation stewards?,"The ""Engaging the Next Generation of Conservation Stewards"" initiative was introduced through a series of short films."
"Continuing the Challenge: Achieve MyPlate Everyday  Congratulations to everyone who joined us for the MyPlate New Year’s Challenge! Over the course of these last five weeks, participants incorporated each of the MyPlate food groups - dairy, fruits, vegetables, protein foods, and grains - into their days in an effort to find and maintain a healthy eating style while being physically active. Over 400 people took on the MyPlate-sponsored challenge, and many others used SuperTracker to host their own challenges.  To all of you we say, “Way to go!” You all proved that making small changes to your daily routine can lead to big wins for your health.  Kristen Booze, Presidential Management Fellow, and Alexandra Day, Special Projects Coordinator, Center for Nutrition Policy and Promotion  Posted in  Food and Nutrition  Feb 14,   3 Responses",What role did SuperTracker play in helping individuals achieve healthy eating goals during the MyPlate New Year's Challenge?,SuperTracker allowed others to host their own challenges.
"USDA’s Nutrition Tour Makes a Stop in Las Vegas  Audrey Rowe, Deputy Administrator for Special Nutrition Programs School Tours, Las Vegas, Nevada April 26 and 28,  I had the wonderful opportunity to visit two schools in Las Vegas, Nevada to discuss the upcoming reauthorization of the Child Nutrition Programs.  As Deputy Administrator for the Food and Nutrition Service’s Special Nutrition Programs, one of my top priorities is to improve the nutrition and health of our nation’s children.  Posted in  Initiatives  Food and Nutrition  May 11,   Respond to this story",What specific goals or initiatives does USDA plan to implement as part of the upcoming reauthorization of the Child Nutrition Programs?,Improving the nutrition and health of our nation's children.
