content,question,answer
"Highlighting Inclusion, Diversity and Human Rights at the Special Olympics World Winter Games  Cross posted from the White House blog:  During recent days we have had the honor as part of a U.S. Presidential Delegation to accompany more than 150 U.S. Special Olympians to the  Winter Games in PyeongChang, South Korea. In addition to the Opening Ceremonies of the games on Tuesday, the Presidential Delegation had a unique chance to spend time with the athletes and view some of the events. While we have made a special effort to cheer on the U.S. athletes on behalf of the President, the Special Olympics is about far more than winning – it’s about encouraging diversity, celebrating inclusion and recommitting to the human rights of persons with disabilities around the world. People with disabilities come from all walks of life, genders, every social class, and all religious traditions. Most of us have a family member, friend or acquaintance with a disability. People with disabilities make tremendous contributions to our society, to our families, to our neighborhoods – adding to the diversity that makes America a unique and special place to call home.  Tom Vilsack, Agriculture Secretary and Head of the Presidential Delegation to the 10th Special Olympics World Winter Games. Judith Heumann, Special Advisor for International Disability Rights at the U.S. Department of State and is a member of the Presiden  Posted in  Initiatives  Feb 01,   Respond to this story","What key concept underlies the purpose of the Special Olympics World Winter Games, as highlighted by the Presidential Delegation?","The key concept underlying the purpose of the Special Olympics World Winter Games is encouraging diversity, celebrating inclusion, and recommitting to human rights of persons with disabilities around the world."
"Five Diamonds for Smokey Bear’s 75th Birthday with More Fun to Come  If birthday parties were rated, the events surrounding Smokey Bear’s big day would easily earn five stars or diamonds since it is his 75th. From California to Maine, states held celebrations in recognition of the USDA Forest Service’s fire prevention message “bearer” and his famous line, “Only You Can Prevent Wildfires.”  Robert Hudson Westover, USDA Forest Service Office of Communication  Posted in  Forestry  Aug 15,   Respond to this story","What national effort has been underway for 75 years to prevent wildfires, led by Smokey Bear's iconic message?","The USDA Forest Service's fire prevention message ""Only You Can Prevent Wildfires"" has been led by Smokey Bear for 75 years."
"Giant Sequoia Trees Face ""Drying"" Times  “A mature Giant Sequoia can use 500-800 gallons of water every day during the summer,” said Anthony Ambrose, a tree biologist at U.C. Berkeley. “That’s a lot of water necessary for just one tree.” For the first time in at least 125 years, Giant Sequoias in the southern Sierra Nevada Mountains of California are showing significant amounts of “dieback” in their foliage due to several years of drought.  Diane Banegas, U.S. Forest Service  Posted in  Forestry  Feb 17,   11 Responses",What percentage of daily water usage do giant sequoias require during the summer?,"Giant Sequoias use 100-200% of their daily water needs, equivalent to 500-800 gallons per day."
"Ensuring Program Integrity in the WIC Program  For more than 40 years, the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) has provided supplemental foods and nutrition services vital to the health and nutrition of vulnerable moms, newborns and young children. And throughout those four decades, we’ve had a long-standing history of working with WIC state agencies to ensure program resources and taxpayer dollars are being used efficiently. While a study found a relatively low rate of improper vendor payments, (representing less than 1.5 percent of WIC food expenses), FNS has and will continue to intervene when problems arise and to require state agencies to improve the integrity of their programs.  Sarah Widor, WIC Program Integrity Branch Chief, Food and Nutrition Service  Posted in  Food and Nutrition  Aug 05,   1 Response",What steps does FNS take when problems arise in ensuring program resources and taxpayer dollars are being used efficiently in the WIC nutrition program?,FNS intervenes and requires state agencies to improve the integrity of their programs.
"Counselor for Agricultural Affairs-Vietnam, Foreign Agricultural Service in  Trade  Nov 18,  Agriculture Secretary Tom Vilsack (right) speaking at Hanoi University of Agriculture, Hanoi, Vietnam on Wednesday, November 16, . There are many things that Americans are known for, including dreaming big, working hard to turn those dreams into a reality, and reaching out to help others who are also trying to make their dreams come true. During his trip to Hanoi, Vietnam, earlier this week, Agriculture Secretary Tom Vilsack—whose own personal story and history of public service epitomizes these very characteristics—challenged a packed auditorium of more than 600 students and faculty at the Hanoi University of Agriculture (HUA) to be the generation whose dreams transform their communities, their country and their world. HUA, Vietnam’s oldest and largest agricultural university, was the perfect setting for this message, as many of its alumni have been instrumental in helping Vietnam transform in just 25 years from a food aid recipient to one of the world’s top agricultural producers and exporters. In fact, Vietnam is one of the world’s fastest growing economies and an important market for U.S. agricultural products. In the past decade, Vietnam jumped from the fiftieth to fifteenth position as a market for U.S. farm exports. At the same time, the United States has become a growing market for Vietnamese goods such as rice, coffee, cashew, spices and seafood. Two-way trade between the United States and Vietnam is strong for each partner. Although Vietnam no longer faces the problem of chronic food shortages, Secretary Vilsack reminded the students that new threats to the country’s food supply—whether from the impact of climate change to the decimation of crops and livestock through disease—needed to be anticipated, countered and controlled. “What is the best way to do that?” asked the Secretary. Embrace science—just like Dr. Norman Borlaug. When Secretary Vilsack told the capacity crowd about Dr. Borlaug’s green revolution, the estimated 1 billion lives he saved, and the World Food Prize he established, you could almost feel the dreams taking flight from the eager students. Secretary Vilsack closed his remarks by challenging the audience to aspire to make a difference, not by dreaming of things as they are, but as they should be. I know that somewhere in that auditorium, someone is going to do just that. Note: Vilsack is visiting with Asian Pacific partners in Vietnam and China to help strengthen trade relations and support the American brand throughout the region. Vilsack is the first sitting American Secretary of Agriculture to visit Vietnam  Category/Topic:  Trade  Tags:  Borlaug Fellowship Program  Food security  International  Norman Borlaug Fellowship  Tom Vilsack  Trade  Vietnam","What key factor did Agriculture Secretary Tom Vilsack recommend for anticipating and countering new threats to Vietnam's food supply, such as the decimation of crops and livestock through disease?","Embracing science, specifically referencing Dr. Norman Borlaug's green revolution approach."
"-Reed, Deputy Administrator, Agricultural Research Service and Dr. Melanie Abley, Senior Advisor, Office of the Chief Scientist in  Research and Science  Jan 21,  USDA is collaborating with the Food and Drug Administration (FDA) on the Closer to Zero (C2Z) initiative. C2Z provides a crucial framework for the work that must be done to reduce heavy metal content in foods, but particularly in foods consumed by infants and children, our most vulnerable group. USDA has a wealth of expertise to support FDA in solving this challenge that impacts all Americans. The Agricultural Research Service studies every facet of how plants uptake heavy metals from the soil so that we can find ways to mitigate heavy metals in foods to the greatest extent possible. The National Institute for Food and Agriculture’s vast partner and stakeholder network plans to collaborate in developing and sharing targeted communications on how women who are pregnant and/or lactating, infants, and young children can reduce their exposure to toxic elements in foods. Its investments in agricultural research, education, and extension will help develop -driven approaches to reduce toxic elements in the food production system. The Food Safety and Inspection Service will provide essential oversight for assessing metal contamination in foods. FSIS serves as a critical link in notifying appropriate USDA and FDA offices if elevated levels of a concerning substance are detected in food. As part of their overall mission, the Food and Nutrition Service (FNS) encourages consumers to follow a healthy dietary pattern, which is important at every stage of life. The benefits of a balanced diet can help minimize adverse effects of consuming excess of any one food. FNS continues to coordinate with its FDA partners to ensure that USDA nutrition assistance program policies, guidance, and education are informed by current food safety regulations and guidance. As USDA continues its focus on ensuring all Americans have access to nutritious and safe foods, Closer to Zero efforts bring us closer to that goal.  Category/Topic:  Research and Science  Tags:  Agricultural Research Service  ARS  National Institute of Food and Agriculture  NIFA  Food Safety and Inspection Service  FSIS  USDA Science  Partnerships  Infants and Children  Infants  children  Food and Nutrition Service  Food and Nutrition  Nutrition  You May Also Like  USDA Nutrition Research Fuels Olympians’ Engines  Meet Mari Gomez—Public Servant at USDA & Leader in Her Community  Shining a Spotlight on USDA Research, Education, and Economics Mission Area Employees","What are some ways that pregnant and lactating women, infants, and young children can reduce their exposure to toxic elements in foods, according to the USDA's Closer to Zero initiative?","According to the USDA's Closer to Zero initiative, pregnant and lactating women, infants, and young children can reduce their exposure to toxic elements in foods by following a healthy dietary pattern, as encouraged by the Food and Nutrition Service (FNS). Additionally, targeted communications will be developed and shared through the National Institute for Food and Agriculture's partner and stakeholder network, providing guidance on how to minimize exposure."
"Cold 1 – Hot 2: Don’t Let Bacteria Score a Touchdown on Super Bowl Sunday  The rules of a football game are clear, but many don’t know game-day food safety rules. Help your guests stay healthy by tackling offensive bacteria that could be in possession of your food. Be ready to intercept foodborne illness and protect the serving line with a defense of food safety tips.  Clara Yuvienco, Food Safety Education Staff, USDA Food Safety and Inspection Service  Posted in  Health and Safety  Jan 21,   Respond to this story",What are some key strategies for intercepting and preventing foodborne illness during Super Bowl Sunday gatherings?,"Key strategies for intercepting and preventing foodborne illness during Super Bowl Sunday gatherings include: * Following game-day food safety rules * Protecting the serving line with proper handling, storage, and reheating of food * Being ready to intervene in situations where bacteria could be present in food."
"Happy Compromise Farm: Nourishing Their Community, Body and Soul  Happy Compromise Farm + Sanctuary grows nutritious food for their local community distributed through a “free farm stand.” Though surrounded by farms in the rural Southern Tier of New York, the area is a food desert with a 16% poverty rate, a condition that often leads to higher risk for chronic health conditions and limited healthcare.  FPAC Strategic Communications Specialist Suzanne Pender  Posted in  Conservation  Farming  Oct 17,   Respond to this story",What innovative approach does Happy Compromise Farm + Sanctuary use to provide nutritious food to their local community in an area that is considered a food desert?,"Happy Compromise Farm + Sanctuary uses a ""free farm stand"" to distribute nutritious food to their local community."
"USDA Conservation Innovation Grant Helps Rice Growers Reduce Greenhouse Gas Emissions and Voluntarily Participate in California's Carbon Market Imagine a rice farmer in Arkansas altering his water management techniques to deliver water more efficiently and use fewer days of flooding, allowing for more precise water and nutrient management while maintaining consistent yields. After a decision by the California Air Resources Board (CARB), in addition to improving water quality and reducing water use and nutrient input costs, that Arkansas farmer now has the option of selling carbon credits to large regulated emitters in California.    In , California put in place a cap-and-trade program for greenhouse gas emissions, one of the most aggressive climate change programs in the world. Last week’s groundbreaking vote by CARB adopted the first crop-based agricultural offset protocol, designed to reduce methane and nitrous oxide emissions from rice production. Methane and nitrous oxide are potent greenhouse gases emitted through the cultivation and fertilization of rice fields.  Kari Cohen, Special Assistant to the Deputy Chief of Science and Technology, NRCS  Posted in  Conservation  Jul 10,   Respond to this story","What innovative water management techniques can US rice growers adopt to reduce methane emissions from cultivation and fertilization, while also increasing their potential for selling carbon credits?","US rice growers can adopt more precise water and nutrient management by delivering water more efficiently, using fewer days of flooding, which reduces methane and nitrous oxide emissions from cultivation and fertilization, making them eligible to sell carbon credits."
"Deputy Associate Administrator, Agricultural Marketing Service in  Initiatives  Nov 09,  From left, U.S. Army Veteran Jody Schnurrenberger, Hock-Newberry Farm operations owner; U.S. Coast Guard Veteran Erica Govednik; and U.S. Army Veterans Christine and David Hale Jr. at Hock-Dewberry Farm, an organically-managed, multi-species, rotational-grazing farm on rented land in Marshall, Va. USDA Photo by Lance Cheung. At USDA, we are thankful for the military men and women who are serving or have served this nation.  We are committed to providing them with opportunities for their next career to be in agriculture. USDA employs more than 11,000 veterans and since have provided more than $505 million in direct farm loans to more than 7,400 veterans to start, maintain or grow their farming operations. USDA has service centers across the country where veterans can find out about farming and other USDA programs and services. In the Agricultural Marketing Service (AMS), there are more than 300 employees who have served in the Navy, Army, Marine Corps, Air Force or Coast Guard, or who are serving in a military reserve component. Out of 617 new hires in AMS in fiscal year , more than 12 percent are Veterans. It doesn’t matter whether or not they have experience in agriculture -- if they are passionate about making a career in agriculture, we want to help them achieve their goal. Prime examples of this are the employees who are in the pilot year of our Agricultural Commodity Grader Apprenticeship. Half of the participants came from careers that were far removed from agriculture: Charles Horton is a retired Air Force master sergeant. He served as an aircraft machinist and welder for 24 years. Paul Derdzinski was an Army ammunition specialist who served in Iraq and Afghanistan. The former staff sergeant has a Bachelor of Science in Information Security and Risk Management. Jeff Dezort was an artillery cannoneer for four years in the Marine Corps. He served in Iraq, and when his term of service ended, he worked as a Department of Defense contractor in Kuwait. He then went to college and earned his Bachelor of Science in Management. The apprenticeship program is only one of many ways for America’s veterans to join our ranks. More information about opportunities available at AMS can be found on the Careers page of our website. USDA also works with federal partners like the Department of Labor (DOL), Department of Veterans Affairs (VA) and Department of Defense to inform our service members about the wide variety of loans, grants, training and technical assistance for Veterans who are interested in agriculture. Relationships with organizations like the Farmer-Veteran Coalition and Hiring Our Heroes opens the agriculture industry and the thousands of high-skilled jobs to veterans. Again, we thank you for your service to America. At AMS, we are especially proud that many of you have chosen USDA to continue that service. U.S. Marine Corps veteran Calvin Riggleman stands in front of a U.S. flag displayed on a barn on Bigg Riggs farm in Hampshire County, W.Va. Riggleman served in Iraq and serves his community farm fresh organic produce and food products made by the Bigg Riggs Farm team. USDA Photo by Lance Cheung.  Category/Topic:  Initiatives  Tags:  Agricultural Commodities Grader  AMS  apprentice  apprenticeship  careers  Department of Defense  Department of Labor  Farmers  jobs  Military  transition assistance  veterans  Veterans Affairs  Veterans Apprenticeship Program",What percentage of new hires in the USDA's Agricultural Marketing Service (AMS) are veterans?,More than 12 percent.
"Public Affairs Intern, USDA Food and Nutrition Service in  Food and Nutrition  Aug 20,   One of our Nation's most pressing health challenges today is obesity with one in three children in America either overweight or obese.  Low-income individuals are particularly at-risk.  That’s why First Lady Michelle Obama launched Let’s Move! The campaign mobilizes the combined resources of the federal government, state and local governments, foundations, business and nonprofit organizations to help solve the problem of childhood obesity within a generation so that children born today will reach adulthood at a healthy weight and live healthier lives. The recently announced Healthy Incentives Pilot (HIP) in Massachusetts will empower low-income Americans to eat more nutritious food and has the potential to strengthen the Supplemental Nutrition Assistance Program (SNAP) program that serves as a critical safety net to the most vulnerable in our society. The Food and Nutrition Service and First Lady Obama believe increased consumption of fruits and vegetables, especially in the place of higher calorie foods, can help move America towards healthier lifestyles and a healthier future.  The Farm Bill authorized $20 million for pilot projects to evaluate health and nutrition promotion in the SNAP.  Through HIP, FNS will be able to determine if incentives provided to recipients at the point-of-sale increase the purchase of fruits, vegetables or other healthful foods among SNAP participants. The evaluation of this pilot, still in the early development stages, will offer solid evidence on whether a financial incentive can influence fruit and vegetable purchases and consumption.  The Healthy Incentives Pilot will enroll 7,500 randomly selected SNAP households to receive incentives. For every dollar participants spend on fruits and vegetables using their SNAP Electronic Benefit Transfer cards, 30 cents will be added to their benefit balance - thus cutting the cost of fruits and vegetables by almost one-third. Hampden County, Massachusetts was chosen to be the first county in America to use the HIP.  Massachusetts was selected competitively due to its broad pilot proposal that included very thorough and strong design, implementation, staffing and management plans. Hampden County is a mix of 27 urban, rural, and suburban cities with a total of 50,000 SNAP households.  The majority of recipients are concentrated in the areas of Springfield, Holyoke, and Chicopee.  Massachusetts will begin operating the pilot in the fall of .  Category/Topic:  Food and Nutrition  Tags:  Farm Bill  FNS  Food Farm and Jobs Bill  Healthy Incentives Pilot  Let's Move  SNAP","What specific goal does the Healthy Incentives Pilot (HIP) aim to achieve in promoting healthier lifestyles, particularly among low-income Americans?","The specific goal of the Healthy Incentives Pilot (HIP) is to increase the purchase and consumption of fruits and vegetables among SNAP participants by providing a financial incentive, thus helping to reduce the cost of these healthy foods."
"APHIS Employee Saves Another Life While on Duty  For the second time in his career, Marvin Enoe, Tree Climber Supervisor with the Animal and Plant Health Inspection Service’s Ohio Asian Longhorned Beetle (ALB) Eradication Program, was in the right place at the right time. While driving for work, Enoe stopped to deliver life-saving aid to a tractor trailer driver lying on the side of the highway.  Sharon Lucik, Communication Specialist  Posted in  Health and Safety  Plants  Apr 14,   6 Responses",What was Marvin Enoe's role when he stopped to help a tractor trailer driver lying on the side of the highway?,Marvin Enoe's role at that time was Tree Climber Supervisor.
"Innovation and Collaboration Bring Summer Meals to Children in Rural Texas  Children’s nutritional needs do not take a summer break. This summer, the U.S. Department of Agriculture (USDA) Food and Nutrition Service partnered with the Texas Department of Agriculture and Baylor University’s Texas Hunger Initiative to help keep Texas children in several low-income rural areas fed during the summer through a summer meals demonstration project.  Brandon Lipps, Acting Deputy Under Secretary for Food, Nutrition, and Consumer Services  Posted in  Food and Nutrition  Aug 15,   2 Responses",What innovative partnerships enabled the U.S. Department of Agriculture to provide summer meals to low-income children in rural Texas?,The USDA partnered with the Texas Department of Agriculture and Baylor University's Texas Hunger Initiative for the summer meals demonstration project.
"Family Farm Co-op in Missouri Shows Commitment to Food Safety  For more than four generations, Amish farmers in the Kansas City area have abided by a simple tenet:  farm sustainably and care for the earth to preserve their way of life for future generations.  Good Natured Family Farms (GNFF), a cooperative of 18 Amish family farms in Missouri, is using GroupGAP, a new USDA audit program, to help them safeguard their future by building strong markets for the high-quality, local foods they produce. In August, the group made USDA history as the first to receive an official USDA Good Agricultural Practices (GAP) certification through our new GroupGAP program. Since , the Agricultural Marketing Service (AMS) has provided the traditional USDA GAP audit program to the fruit and vegetable industry. GAP is a voluntary program that verifies its participants follow U.S. Food and Drug Administration (FDA) and industry best practices to minimize risks of food safety hazards when producing, handling, and storing fruits, vegetables, and other specialty crops. In , AMS conducted nearly 4,000 traditional GAP audits.  Ken Petersen, Audit Services Branch Chief, AMS Specialty Crops Program  Posted in  Health and Safety  Dec 15,   1 Response",What USDA audit program has Good Natured Family Farms (GNFF) used to verify their commitment to food safety and safeguard their future as a sustainable farm cooperative?,Good Natured Family Farms (GNFF) has used the GroupGAP USDA audit program.
"in  Conservation  Dec 06,   America’s farmers, ranchers and landowners have led the way in recent years to conserve and protect our soil, water and wildlife habitat. With the help of Farm Bill programs, the U.S. Department of Agriculture has worked with a record number of producers since – more than 500,000 of them – to get this important work done. Ever since the Dust Bowl, we’ve known that investments in conservation on working lands and other wild areas is important. And this week, a new report amplified our understanding for the critical importance of the Farm Bill in protecting natural resources in the Chesapeake Bay Watershed. The report showed that over the past seven years, conservation efforts have reduced the amount of nitrogen leaving fields by 48.6 million pounds each year – about 26 percent – and reducing phosphorus by 7.1 million pounds, or 46 percent. These conservation practices are also preventing soil erosion, helping to ensure that our farm fields across the Chesapeake Bay Watershed remain vibrant and productive in the years to come. Conservation practices have lowered the estimated amount of eroded soil by about 15.1 million tons every year, or 60 percent. Put another way, that’s enough soil to fill about 150,000 railcars. In addition to ensuring healthy cropland and clean water, these programs strengthen wildlife habitat that boosts outdoor recreation. From hunting and fishing, to camping and hiking, outdoor recreation adds more than $640 billion in benefits to our economy each year. The Chesapeake Bay watershed initiative is just one of many landscape-scale initiatives undertaken by USDA in recent years. From the Mississippi River Basin to the Ogallala Aquifer, USDA has worked with producers to enroll millions of acres in targeted landscape initiatives – and today’s report once again highlights the positive impact this work can have across the nation. From clean soil to healthier water, the benefits of conservation impact every American – and they’re one reason why USDA is pressing Congress this fall to provide a comprehensive, multiyear Food, Farm and Jobs Bill that continues our record conservation efforts. A new Farm Bill would continue targeted conservation efforts on working lands that ensure soil quality, water quality, erosion control, forest restoration, and wildlife habitat.  It would continue major working land programs such as the Environmental Quality Incentives Program and Conservation Stewardship Program, through which USDA has provided more than 190,000 landowner contracts since , as well as the Conservation Reserve Program under which we have held a signup each year during this Administration. A new Farm Bill would also ensure that tens of millions of acres remain in conservation practices by linking crop insurance compliance to conservation program participation. Across the nation, our farmers, ranchers and landowners are stepping up to protect our natural resources. They deserve our support – and the most important thing that can happen today is for Congress to achieve passage of a new Food, Farm and Jobs Bill that stands by producers and continues our long legacy of conservation.  Category/Topic:  Conservation  Tags:  Chesapeake Bay Watershed  Conservation  CRP  CSP  EQIP  Farm Bill  Farmers  Food Farm and Jobs Bill  NRCS  Producers  Ranchers  Secretary's Column  Soil  Tom Vilsack","What role do Farm Bill programs play in conserving soil, water, and wildlife habitat across America, particularly in the Chesapeake Bay Watershed?","Farm Bill programs have played a crucial role in conserving soil, water, and wildlife habitat across America, with over 500,000 producers benefiting from these programs since , resulting in significant reductions in nitrogen (48.6 million pounds) and phosphorus (7.1 million pounds) leaving fields each year, as well as preventing 15.1 million tons of soil erosion annually."
"Conservation Innovation Grants to help improve technologies and approaches for natural resource conservation  Release & Contact Info  Press Release  Release No. .14  Contact:Sarah Maxwell 720-  AudioMOLINE, Ill., Sept. 15, - Agriculture Secretary Tom Vilsack announced today the award of $15.7 million in Conservation Innovation Grants (CIGs) to 47 organizations that will help develop and demonstrate cutting-edge ideas to accelerate innovation in private lands conservation. The Secretary made the announcement while visiting a farm in Illinois.""These grants promote creativity and problem-solving efforts that benefit farmers and ranchers and protect our natural resources,"" Vilsack said. ""They're critical in sparking new ideas and techniques for conservation on America's private lands and improving the environment.""The grants announced today are funded through the Environmental Quality Incentives Program. Grantees must work with producers and forestland owners to develop and demonstrate the new technologies and approaches. At least 50 percent of the total cost of CIG projects must come from non-federal matching funds, including cash and in-kind contributions provided by the grant recipient.Vilsack made the announcement while visiting a corn and soybean farm owned by David and Tamara Erickson and their sons, Nicholas and Bradley. The Ericksons have a five-year Conservation Stewardship Program contract with USDA's Natural Resources Conservation Service and have also received technical assistance from NRCS. The Secretary saw soil conservation practices including ""no till"" and grassed waterways to reduce runoff. He viewed soil cores which demonstrate the benefits of efforts to improve soil health.The National Corn Growers Association and the National Association of Conservation Districts, both involved with conservation activities in Illinois, are receiving grant awards to demonstrate the use of best management practices such as conservation tillage, cover crops and advanced nutrient management to address soil health concerns. Almost half of the grants announced today support the agency's priority of getting more conservation on the ground by improving the health of our nation's soils. The National Corn Growers Association will receive almost $1 million to promote soil management practices aimed at improving productivity, profitability and environmental outcomes in seven states. The National Association of Conservation Districts will receive $750,000 to fund a project to significantly increase the number of farmed acres nationwide (including Illinois) that are successfully managed for soil health.Other organizations, tribes and academic institutions will receive funding for conservation projects. For example, the University of California will receive almost $229,000 for the second phase of a project to support using native bees to supplement crop pollination. Montana State University will receive $50,000 to study ways to improve sage grouse chick and brood survival. The University of Missouri will receive almost $368,000 to work on an energy recovery system that field tests show could reduce energy consumption in poultry houses by 40-50 percent. Virginia Polytechnic Institute and State University will receive almost $382,000 to continue to develop procedures to improve soil health and increase the acreage being managed with conservation tillage practices. In Arizona, the Navajo Nation will receive over $28,000 for mule deer conservation efforts, and the First Nations Development Institute will receive almost $69,000 to develop a conservation planning process, led by Navajo livestock producers on the Navajo Reservation.Seven of the approved grants support conservation technologies and approaches to help farmers and ranchers who historically have not had equal access to agricultural programs because of race or ethnicity, or who have limited resources, or who are beginning farmers and ranchers.A full list of recipients is available here: in the following States were selected for awards: Ala., Alaska, Ariz., Ark., Calif., Colo., Fla., Ga., Hawaii, Idaho, Ill., Ind., Iowa, Kan., La., Minn., Miss., Mont., Mo., N.C., N.D., Neb., N.Y., Ohio, Okla., Ore., Penn., S.C., Tenn., Texas, Utah, Va., Vt., W.Va., Wash., Wis., and also the District of Columbia.Soil health is the foundation and future of sustainable agriculture, enabling producers to fare better against drought and other climatic extremes while increasing production. They have greater water holding capacity, increase water infiltration, reduce soil erosion, decrease soil compaction, improve crop productivity, and improve our natural resource condition.NRCS has offered this grant program since , investing in ways to demonstrate and transfer efficient and environmentally friendly farming and ranching. In the past years, the grants have helped develop trading markets for water quality and have shown how farmers and ranchers may use fertilizer, water and energy more efficiently. Since through this year's funding, 323 projects were or are slated to be awarded for a total $126 million investment in novel conservation.To enhance the value and adoption of previous CIG results, a new search tool is available on the website for past awarded projects.For more on this grant program, visit USDA's Conservation Innovation Grants webpage.The announcement of today's funding was made possible by the Farm Bill. The Farm Bill builds on historic economic gains in rural America over the past five years, while achieving meaningful reform and billions of dollars in savings for taxpayers. Since enactment, USDA has made significant progress to implement each provision of this critical legislation, including providing disaster relief to farmers and ranchers; strengthening risk management tools; expanding access to rural credit; funding critical research; establishing innovative public-private conservation partnerships; developing new markets for rural-made products; and investing in infrastructure, housing and community facilities to help improve the quality of life in rural America. For more information, visit www.usda.gov/farmbill. is an equal opportunity provider and employer. To file a complaint of discrimination, write: USDA, Office of the Assistant Secretary for Civil Rights, Office of Adjudication, Independence Ave., SW, Washington, DC 0- or call 632- (Toll-free Customer Service), 877- (Local or Federal relay), 377- (Relay voice users).","What are some ways that ranchers and farmers can improve soil health and conservation, as supported by the Conservation Innovation Grants awarded by USDA?","According to the content, some ways that ranchers and farmers can improve soil health and conservation, as supported by the Conservation Innovation Grants awarded by USDA, include: * Using ""no till"" practices * Implementing grassed waterways to reduce runoff * Improving soil health through cover crops and advanced nutrient management * Implementing conservation tillage practices * Reducing energy consumption in poultry houses using an energy recovery system * Improving sage grouse chick and brood survival * Using native bees to supplement crop pollination"
"How USDA & Partners Eradicated Oriental Fruit Fly from Florida  There’s a good reason why USDA and the Florida Department of Agriculture and Consumer Services (FDACS) constantly monitor more than 56,000 fruit fly traps they have strategically placed across Florida. An outbreak of exotic fruit flies—one of the most destructive pests of fruit and vegetables—could threaten Florida’s powerhouse agricultural industry. By detecting these pests early and responding rapidly, USDA, FDACS, county officials, and growers can avoid large-scale agricultural losses and keep valuable export markets open. In August , some of those traps captured Oriental fruit flies (OFF) in Miami-Dade County. The OFF attacks more than 430 different fruits, vegetables, and nuts, including avocado, mango, guava, papaya, and pitaya. All of these crops and more grow in the county, which is Florida’s top producer of tropical fruit, tropical vegetables, and ornamental nurseries. The county’s $1.6 billion agricultural industry supports 11,000 jobs.  John Stewart, Fruit Fly Policy Manager for the Plant Protection and Quarantine Program of USDA's Animal and Plant Health Inspection Service  Posted in  Animals  Plants  Mar 28,   2 Responses",What measures do USDA and FDACS take to detect and prevent the spread of Oriental fruit flies (which attack crops like avocado and mango) in Florida's agricultural industry?,"USDA and FDACS monitor over 56,000 strategically placed fruit fly traps across Florida to detect Oriental fruit flies early, allowing for rapid response and prevention of large-scale agricultural losses."
"A Staple of the Farmers Market Since   It was when Elmer Moje first took crops to market with his father on a horse and wagon in North Tonawanda, New York.  Moje, who turns 99 later this month, still takes his crops to the market once or twice a week. “I don’t have the wagon or the horse anymore,” he says with a laugh. “Back then it was all done by hand. My father never owned a tractor, he only had horses. Now everything is done by tractor.”  Michael T. Jarvis, AMS Public Affairs Director  Posted in  Food and Nutrition  Aug 07,   9 Responses",What change has occurred over time at Elmer Moje's farming operation regarding transportation to the North Tonawanda farmers market?,"Elmer Moje no longer uses a horse and wagon; instead, everything is now done by tractor."
"National Institute of Food and Agriculture in  Food and Nutrition  Farming  Jun 25,  Temiloluwa Salako, a Cultivar with RootDownLA, shows off a grain plant called amaranth that is growing in one of the program’s community gardens. Salako was recently accepted to Pitzer College after writing an essay about his experiences with this community food project. It began with the desire of a group of South Los Angeles high school students to increase access to more effective nutrition education at their school.  They started small—a monthly guest speaker, bags of veggies, cutting boards, and nutrition education. Now, their efforts have blossomed and manifested into RootDownLA, a community food project operating in three South Los Angeles neighborhoods with the help of the youth participants, referred to as Cultivars. As a recipient of a $226,705 Community Food Project grant from the U.S. Department of Agriculture’s National Institute of Food and Agriculture (NIFA), this youth-driven organization works closely with members of the community to grow fresh fruits and vegetables and provide access to more quality food. The major encouragement of all of RootDown LA’s activities is for people to choose to eat good food. “In , the NIFA grant let us develop a 13-week training program that prepares youth to increase supplies of fresh food in their communities,” said Megan Hanson, RootDown LA’s executive director. “Youth trainees learn to design, install, and maintain gardens that are located in the yards of homes that neighbor their schools. These youth also distribute food from gardens within the community.” Hanson added, “We are making the consumption of fresh food a more realistic daily option for community members by growing food right in neighbors’ yards and promoting and distributing it both in and around the high schools where students and their families interact every day.” The impact also goes beyond nutrition and access to food; RootDown LA provides employment for local youth to manage activities at their various sites. Many early participants are now paid staff who handle day-to-day operations and manage youth interns and the network of neighborhood gardens. “The youth in our programs have had tremendous success demonstrating that they are completely capable of co-creating and facilitating effective nutrition, cooking, and horticultural programs that get more of their neighbors wanting to eat their veggies,” Hanson said. NIFA’s Community Food Projects Competitive Grant Program administers all community food project grants, seeking to increase self-reliance within communities, access to quality foods, community outreach, and provide assistance to projects. “There is that saying, ‘Tell me and I forget, teach me and I may remember, involve me and I learn.’ Well, RootDown LA taught me that it’s not about how much space you have, it’s about how you use the space,” said Jocelyn Ramirez, one of RootDown LA’s Cultivars. “Why feed your lawn when your lawn can start feeding you?” NIFA’s mission: Invest in and advance agricultural research, education, and extension to solve societal challenges. NIFA’s vision: Catalyze transformative discoveries, education, and engagement to address agricultural challenges. For more information, visit   Category/Topic:  Food and Nutrition  Farming  Tags:  California  Community Food Project  Education  gardens  Grants  KYF2  NIFA  Nutrition  Nutrition Education  Youth","What is the primary goal of RootDownLA, a community food project in South Los Angeles, according to Megan Hanson, its executive director?",The primary goal of RootDownLA is to make the consumption of fresh food a more realistic daily option for community members by growing food right in neighbors' yards and promoting and distributing it within the community.
