content,question,answer
"Obama Administration Launches Global Alliance for Climate Smart Agriculture  From record droughts in Kansas to deadly wildfires in California, the United States is feeling the effects of climate change. These same conditions have a dire impact across the developing world, especially for poor, rural smallholder farmers whose very lives are threatened every time the rains arrive late, the floods rush in, or the temperature soars. By , the world’s population is expected to reach nine billion people. Feeding them will require at least a 60 percent increase in agricultural production. There is no greater challenge to meeting this need than climate change. It poses a range of unprecedented threats to the livelihoods of the world’s most vulnerable people and to the very planet that sustains us. In order to ensure that hundreds of millions of people are not born into a debilitating cycle of under-nutrition and hunger, we must address the urgent threat that climate change poses.  Secretary of State John Kerry, Agriculture Secretary Tom Vilsack and Dr. Rajiv ""Raj"" Shah, Administrator of the United States Agency for International Development  Posted in  Conservation  Food and Nutrition  Trade  Sep 24,   6 Responses",How can addressing climate change be crucial in breaking a debilitating cycle of under-nutrition and hunger for millions of people worldwide?,"Addressing climate change is crucial in breaking the cycle of under-nutrition and hunger because it poses a range of unprecedented threats to agricultural production, which must increase by at least 60% to feed a growing global population."
"New Study Offers Sage Advice  For many, one of the New Year’s first big chores is to remove a tree from inside their home. Trees, beautiful and useful as they are, do not belong everywhere. Such is the case with trees and other woody species that are expanding into the Western grasslands. Over the years, woody species like juniper, pinyon pine, redcedar and mesquite have encroached on grassland and sagebrush ecosystems, altering these landscapes and making them unsuitable for native wildlife like the lesser prairie-chicken and greater sage-grouse. Encroaching conifers also degrade rangelands for agricultural producers whose livestock rely on nutritious forage.  Spencer Miller, Natural Resources Conservation Service  Posted in  Conservation  Jan 18,   3 Responses",What is the impact of encroaching conifers and mesquite trees on Western grasslands?,"The impact of encroaching conifers (such as juniper, pinyon pine, and redcedar) and mesquite trees on Western grasslands is that they alter these landscapes, making them unsuitable for native wildlife and degrading rangelands for agricultural producers."
"What is a native plant? A native plant is a plant that is a part of the balance of nature that has developed over hundreds or thousands of years in a particular region or ecosystem. Note: The word native should always be used with a geographic qualifier (that is, native to New England [for example]). Only plants found in this country before European settlement are considered to be native to the United States. There are many benefits of landscaping and gardening with native plants including conserving water, protecting soil from erosion, and creating habitat and providing food for many different animals including birds, pollinators, and small mammals. Simply by growing native plants gardeners can bring enormous beauty to a community and joy to its residents. In addition, native plants are easy-to-grow and require minimal maintenance. Fall is widely considered the best time of year to plant native trees, shrubs, grasses, vines and perennials. Learn more  Lady Bird Johnson Wildflower Center Native Plant Database  USDA PLANTS Database  Landscaping with Native Plants (NRCS)  Gardening with Wildflowers (U.S. Forest Service)","What are some benefits of gardening with native plants, such as those found at the Lady Bird Johnson Wildflower Center?","Some benefits of gardening with native plants include conserving water, protecting soil from erosion, creating habitat and providing food for animals, and requiring minimal maintenance."
"Posted by the Food Safety Research Information Office, National Agricultural Library in  Initiatives  Health and Safety  Nov 21,  USDA Food Safety Inspection Service (FSIS) microbiologist Monifa Peterson demonstrates the addition of reagents for an E. coli non-O157:H7 analysis. Food is necessary and can be quite enjoyable, but it must also be safe to eat. Unfortunately, about one out of six Americans gets sick from eating contaminated food at some point during the year, according to the U.S. Centers for Disease Control and Prevention. Scientists from USDA’s Agricultural Research Service (ARS) work for one of the federal agencies that conducts research to help make the foods we eat safer. To help the public more easily access USDA food safety research information, the department’s National Agricultural Library’s Food Safety Research Information Office (FSRIO) has launched a new “Meet the Experts” online video collection available on the NAL website. FSRIO has collected videos from a variety of sources and organized them in one repository. Current videos highlight ARS food safety research. FSRIO will add other videos to the collection that highlights research and food safety efforts from across USDA agencies. Many foods must travel through different points between the farm and your plate.  Lettuce, for example, is harvested from the field, cooled, processed and packaged, then transported to your grocery store where it is displayed in a cooler waiting for someone to buy it, transport it home or to a restaurant where it finally gets prepared and eaten.  ARS scientists in the produce-safety videos discuss how their research is improving the safety of that lettuce all through its journey to the grocery display cooler.  Stay tuned as additional videos are added to the “Meet the Experts” website.  Category/Topic:  Initiatives  Health and Safety  Tags:  Agricultural Research Service  ARS  Food Safety  Food safety research  Food Safety Research Information Office  FSRIO  NAL  National Agricultural Library  Scientists","What USDA agency conducts research to help make foods safer, as demonstrated by the work of microbiologist Monifa Peterson in the video?",The USDA's Agricultural Research Service (ARS) conducts research to help make foods safer.
"Deputy Secretary Merrigan Joins Rep. Holt and NJ Farmers on Capitol Hill  Today Deputy Secretary Kathleen Merrigan joined New Jersey Congressman Rush Holt and dozens of farmers from across central New Jersey as part of the Congressman’s Agriculture and Nutrition Policy Day.  The Deputy Secretary spoke to a diverse group of farmers about USDA’s Know Your Farmer, Know Your Food initiative and the Department’s newest efforts to promote farm to school programs across the country.  After an informative presentation from the OneTray foundation, Congressman Holt kicked off the day’s activities with an enthusiastic welcome, acknowledging the real stars of the show, the men and women in the audience who work the land every day.  Chad Maisel, Staff Assistant, Office of the Deputy Secretary  Posted in  Food and Nutrition  Farming  Initiatives  Mar 25,   Respond to this story",What specific USDA policies related to nutrition were discussed during the Agriculture and Nutrition Policy Day event on Capitol Hill?,"The USDA's Know Your Farmer, Know Your Food initiative and farm-to-school programs across the country were specifically discussed."
"Paying it Forward When it Really Counts  Connie Baker is the epitome of the strong sense of community and support in Colorado’s rural areas, so it was no surprise to me when she recently stepped forward to help folks during the COVID-19 pandemic.  USDA Rural Development Colorado State Director Sallie Clark  Posted in  Coronavirus  Rural  Mar 30,   Respond to this story",What initiatives did Connie Baker take to support her community during the COVID-19 pandemic?,No specific information is given about what initiatives Connie Baker took.
"Fall is Here! Celebrate with Pumpkin, 5 Different Ways  Pumpkins aren’t just for Halloween! These versatile vegetables are an excellent source of vitamin A and dietary fiber. To demonstrate different ways you can incorporate this seasonal superstar, MyPlate is showcasing five easy recipes with pumpkin as the main ingredient. MyPlate encourages you to make half your plate fruits and vegetables. People who eat more vegetables and fruits as part of an overall healthy diet are likely to have a reduced risk of some chronic diseases. Fruits and vegetables provide nutrients vital for the health and maintenance of your body. Pumpkins are full of color and are a great way to eat your veggies!  Corey Holland, RD, Nutritionist Consultant, Center for Nutrition Policy and Promotion  Posted in  Food and Nutrition  Oct 20,   9 Responses","What is one simple way to incorporate more nutrients into a healthy diet, as recommended by Corey Holland, RD?",Incorporate fruits and vegetables as part of an overall healthy diet.
"USDA Food Safety and Inspection Service offers food safety tips for hurricane season  As the peak of the hurricane season approaches, USDA’s Food Safety and Inspection Service (FSIS) is providing recommendations to minimize the chance of foodborne illnesses due to power outages and other problems caused by severe weather.  Posted in  Food and Nutrition  Health and Safety  Jul 22,   Respond to this story",What steps can be taken to minimize the risk of foodborne illnesses during hurricane season when power outages may impact food storage and handling?,"1. Freeze or refrigerate perishable foods. 2. Discard perishable foods if the power is out for more than 4 hours. 3. Use a cooler with ice packs to keep foods at safe temperatures (40°F/4°C). 4. Consume prepared meals and leftovers within a day or two, rather than risking spoilage. By following these tips, you can help prevent foodborne illnesses during hurricane season."
"NRCS Helps with Reforestation Efforts on a Scarred Tribal Landscape  From the top of Limestone Ridge, 6,000 feet up, the scars of a massive wildfire on Arizona’s White Mountain Apache Reservation in east central Arizona are still visible. As far as the eye can see are bare mountain ranges where century-old ponderosa pines once stood. A decade ago, the Rodeo-Chediski fire burned more than 270,000 acres and an estimated 80 million trees, leaving behind few pine trees to help seed the beginnings of a new forest.  Beverly Moseley, NRCS  Posted in  Conservation  Forestry  Jun 18,   Respond to this story",What role did the massive wildfire play in facilitating reforestation efforts among the White Mountain Apache Reservation in Arizona?,"The massive wildfire played a significant role in reducing the existing tree cover, creating an opportunity for new trees to grow and be planted as part of reforestation efforts."
"Merrigan Meets Main Street in Momence, Illinois  This week, Agriculture Deputy Secretary Kathleen Merrigan toured the Main Street of Momence, Il, to view the positive growth made possible by USDA’s investments in rural revitalization. The community was decorated with corn stalks and fall mums to welcome Agriculture Deputy Secretary Merrigan to this town of 3,200 people, located 50 miles south of Chicago.  Merrigan and Momence residents enthusiastically toured several businesses that received financing thanks to a USDA Rural Business Enterprise Grant (RBEG), administered by the USDA Rural Development agency.  Last year USDA provided a $99,000 grant to “Main Street Momence,” a preservation and volunteer based economic development program, to help them establish a revolving, low-interest loan fund.  The program is designed to help small businesses locate or remain in Momence’s historic downtown area. Thirteen months later, four businesses have taken advantage of the increased access to credit by taking out loans. As a result, these businesses have created 27 new full time jobs and saved another 21 in this past year alone.  Nicki Morgan, Rural Development Area Specialist, IL  Posted in  Rural  Oct 07,   2 Responses","What specific example of rural revitalization was highlighted by Agriculture Deputy Secretary Kathleen Merrigan's visit to Momence, Illinois?","The establishment of a revolving, low-interest loan fund through a USDA Rural Business Enterprise Grant (RBEG), which helped create 27 new full-time jobs and saved another 21 jobs in Momence, Illinois."
"On the Front Lines for Our Children  Cross-posted from the American Cancer Society Cancer Action Network blog: When you think about organizations engaged in the War on Cancer, the United States Department of Agriculture (USDA) may not be the first that comes to mind. Yet, we are on the front lines of the battle to reduce obesity, a known risk factor for many types of cancer, each and every day. The impact of obesity on future health outlooks is shocking. The American Society of Clinical Oncology estimates that one in three cancer deaths in were related to obesity, poor nutrition or physical inactivity. In the next ten years, obesity is predicted to overtake tobacco as the number one preventable cause of cancer. That estimate is supported by the National Institutes of Health’s prediction that by , we could see an additional 400,ates as a result of continuing obesity trends.  Agriculture Secretary Tom Vilsack  Posted in  Food and Nutrition  Jul 11,   2 Responses","What is the estimated impact on cancer deaths due to obesity, poor nutrition, or physical inactivity by , according to the National Institutes of Health?","According to the National Institutes of Health, one in three cancer deaths are related to obesity, poor nutrition, or physical inactivity."
"Association joins the Rural Community College Association as Key Partners with USDA  Release & Contact Info  Press Release  Release No. .12  Contact:Weldon Freeman 690-  WASHINGTON, April 4, – Agriculture Under Secretary for Rural Development Dallas Tonsager today announced the signing of a Memorandum of Understanding (MOU) with the American Association of Community Colleges that is designed to highlight one of the goals of the White House Rural Council—to expand access to training and higher education for rural citizens and strengthen the rural economy.""The Obama Administration and USDA recognize that an educated and skilled workforce is essential to helping businesses grow and create jobs in rural areas,"" said Tonsager. ""The Rural Council recognizes that stronger education is vital to better jobs, and this MOU is an important step toward strengthening our rural economy by developing a stronger, more competitive workforce that businesses must have in order to succeed.""The agreement, formally referred to as a Memorandum of Understanding (MOU), spells out ways that community colleges and USDA will work together to provide training and higher educational opportunities to rural residents and work to build sustainable regional economies.The MOU calls for the participants to: Facilitate increased cooperation between USDA Rural Development and the rural community colleges, to leverage partnerships and work together to strengthen the rural economy: Establish working groups to coordinate Rural Development's financial and technical resources with private sources of assistance to better serve educational institutions; Develop outreach and technical assistance models for rural educational institutions; Co-sponsor events such as conferences, seminars, webinars and other networking events; Hold joint events to identify and remove potential barriers to resources or services.The agreement continues the work of USDA Rural Development in assisting rural colleges, students and rural communities. For example, through the Community Facilities Program, USDA can provide colleges with loans and grants to construct and renovate classrooms and dormitories, and to purchase school transportation vehicles. Distance Learning and Telemedicine grants can cover the cost of video conferencing and distance learning equipment. The Community Connect program provides grants to build broadband infrastructure and establish community centers that offer free public access in rural areas where broadband service is least likely to be available. Each of these programs helps meet President Obama's objective to grow the economy by out-building and out-educating our nation's competitors.The American Association of Community Colleges (AACC) is a non-profit organization representing almost 1,200 two-year, associate degree-granting institutions and more than 11 million students. It was founded in for charitable and educational purposes to support the nation's community colleges. AACC is the second organization representing community colleges to sign this MOU. Last month the Rural Community College Association, a non-profit organization that helps colleges partner with their communities to improve education access and local economic conditions, signed the agreement with USDA.Since taking office, President Obama's Administration has taken historic steps to improve the lives of rural Americans, put people back to work and build thriving economies in rural communities. From proposing the American Jobs Act to establishing the first-ever White House Rural Council – chaired by Agriculture Secretary Tom Vilsack – the President is committed to a smarter use of existing Federal resources to foster sustainable economic prosperity and ensure the government is a strong partner for businesses, entrepreneurs and working families in rural communities.USDA, through its Rural Development mission area, administers and manages housing, business and community infrastructure and facility programs through a national network of state and local offices. Rural Development has an active portfolio of more than $165 billion in loans and loan guarantees. These programs are designed to improve the economic stability of rural communities, businesses, residents, farmers and ranchers and improve the quality of life in rural areas. is an equal opportunity provider and employer. To file a complaint of discrimination, write: USDA, Office of the Assistant Secretary for Civil Rights, Office of Adjudication, Independence Ave., SW, Washington, DC 0- or call 632- (Toll-free Customer Service), 877- (Local or Federal relay), 377- (Relay voice users).","What types of grants are available to support rural educational institutions and communities in terms of video conferencing and distance learning equipment, as well as broadband infrastructure?",1. Distance Learning and Telemedicine grants to cover the cost of video conferencing and distance learning equipment. 2. Community Connect program provides grants to build broadband infrastructure and establish community centers that offer free public access in rural areas where broadband service is least likely to be available.
"South Carolina Natural Resources Conservation Service in  Conservation  May 27,  Swales, like this one, were created throughout the wetland to hold water after a rain event, which in turn helps aid in flood storage, enhances plant diversity and provides habitat for wildlife. NRCS photo. A 53-acre conservation easement is an ideal environmental learning lab for students at Francis Hugh Wardlaw Academy in Johnston, South Carolina.  The land was once pastures for cattle, but now it’s a vibrant wetland just across the street from the high school. The contractor hired to install the restoration work, Charles Kemp, was instrumental in involving the school’s students in creating and managing the wetland. “These students are exploring what a career in agriculture or environmental science would be like, and they love being outside and escaping the confines of the classroom,” Kemp said. USDA’s Natural Resources Conservation Service provided technical and financial assistance to develop the restoration plan, and install the structures and earthwork to convert the wet pasture into a functioning wetland. Kemp coordinated with the school’s football coach and director of the agricultural education program, Mark Rodgers, who incorporated the wetland restoration activities into a hands-on learning experience for his students. Several of the students, like senior Jacob Baynham, hope to make farming a career. He will graduate from Wardlaw Academy in a few weeks and will attend an agricultural college in Georgia. “When you plant something and watch it grow, you feel a sense of accomplishment, and conservation is so important when it comes to farming,” Baynham said. Rodgers started the agricultural program two years ago and has been thrilled with the interest and enthusiasm from the students. The students spend 3 to 4 days a week working at the wetland easement.  “I want to inspire these students to care about the environment,” he said. The area was once pastures for livestock. The landowner worked with NRCS through the former Wetlands Reserve Program to create the wetland. The Farm Bill replaced that program with the Agricultural Conservation Easement Program, which has similar goals. It’s estimated that 87 percent of the wetland losses from the mid-s to the mid-s were because of conversion to farms and ranches. This program aims to restore wetlands in places where they’re best suited. “We traditionally restore altered or degraded floodplains and forested depressions back to wetlands, so converting this pastureland back to its original hydrologic state was unique,” said Sudie Daves-Thomas, a wildlife biologist with NRCS. When wetlands are drained or altered, this can create very uniform topography through land leveling or other agricultural activities. This wetland restoration plan called for macrotopographic features, which are wetland “ridge and swale” areas. These are areas that will hold water after a rain event, and they create a diversity of water features, which aid in flood storage, enhance plant diversity and provide important wildlife habitat. The students helped create this wetland by planting almost all of the plants there. The area is now teeming with amphibians, birds, beneficial insects and native vegetation. Many migratory birds stop at wetland areas on the way to their winter or summer homes, and more than one-third of the United States’ threatened and endangered species live only in wetlands. This South Carolina wetland is now home to shorebirds, songbirds, waterfowl, egrets and herons. Thanks to the dedication and vision of Kemp and Rodgers, these students are getting a unique educational experience by witnessing what happens when a wetland comes back to life. This May, NRCS is celebrating American Wetlands Month by sharing the stories of wetland restoration, like this one in South Carolina. To get started with NRCS, visit your local USDA Service Center or www.nrcs.usda.gov/GetStarted. Sudie Daves-Thomas, a wildlife biologist with NRCS, teaches students about the different types of trees they have planted on the wetland site. NRCS photo.  Category/Topic:  Conservation  Tags:  Agricultural Conservation Easement Program  Conservation  Farm Bill  Food Farm and Jobs Bill  Georgia  NRCS  South Carolina  wetlands  Wetlands Reserve Program","What is the primary goal of restoring a 53-acre pastureland in Johnston, South Carolina into a functioning wetland through the Agricultural Conservation Easement Program?","The primary goal of restoring a 53-acre pastureland in Johnston, South Carolina into a functioning wetland is to aid in flood storage, enhance plant diversity, and provide habitat for wildlife."
"Conservation  Forestry  Jan 05,   Hunters, fishers and all wildlife enthusiasts – there’s a new USDA and Department of Interior council that is going to make the great outdoors even greater for you. Agriculture Secretary Tom Vilsack and Secretary of the Interior Ken Salazar have announced the new Wildlife and Hunting Heritage Conservation Council that will advise government on wildlife conservation and hunting issues. The Secretaries were joined by Governor Brian Schweitzer of Montana for the announcement at the Theodore Roosevelt Island national memorial in Washington, D.C. Sparked by the spirit Theodore Roosevelt, the new council focuses on the importance of hunting and fishing in American life and their connections to healthy lands and native species. The new council replaces the Sporting Conservation Council, bringing in members from the hunting and shooting sports industries and representatives of the nation’s major hunting organizations. The council will provide a forum for sports men and women to advise the Federal government on wildlife and habitat conservation. New opportunities partnerships will abound as the council brings together the public, the sporting conservation community, the shooting and hunting sports industry, wildlife conservation organizations, the States, Native American tribes, and the Federal government. USDA’s Natural Resource Conservation Service, Farm Service Agency and Forest Service and the Department of Interior’s U.S. Fish & Wildlife Service and Bureau of Land Management will provide support and guidance to the council. Agriculture Secretary Tom Vilsack (left), Montana Governor Brian Schweitzer (center) and Interior Secretary Ken Salazar, share a light moment before the announcement of the creation of the Wildlife and Hunting Heritage Conservation Council a new cooperative Federal advisory council on wildlife conservation and hunting Issues. The Advisory Council will provide advice to the government on wildlife conservation and hunting issues and promote efforts to preserve America’s hunting heritage for future generations. The event took place in Washington, D.C. on February 4, .  From left: Tom Strickland, Chief of Staff and Assistant Secretary for Fish, Wildlife and Parks, Department of Interior, Interior Secretary Ken Salazar, Agriculture Secretary Tom Vilsack and Montana Governor Brian Schweitzer sign the proclamation creating the Wildlife and Hunting Heritage Conservation Council a new Federal advisory council on wildlife conservation and hunting Issues on Theodore Roosevelt Island National Monument in the Potomac River in Washington, D.C., on February 4, .  Submitted by Brad Fisher, Public Affairs Specialist, Natural Resources Conservation Service, Washington,  Category/Topic:  Conservation  Forestry  Tags:  America's Great Outdoors  Conservation  Farm Service Agency  FSA  Interior  Ken Salazar  NRCS  Tom Vilsack  Wildlife","What new Federal advisory council was created by Agriculture Secretary Tom Vilsack and Interior Secretary Ken Salazar, in collaboration with Montana Governor Brian Schweitzer, to advise on wildlife conservation and hunting issues?",The Wildlife and Hunting Heritage Conservation Council.
"Better Adhesives Mean Stronger, Cheaper Wood Products  Although engineered wood — such as plywood or particle board — is great for a range of building and manufacturing uses, it has its limitations, especially in outdoor applications. One of the biggest limitations is not the wood, but the adhesive used to glue the wood veneers or particles together. These adhesives are one of the most significant costs in manufactured wood products.  Diane Banegas, Research and Development, Forest Service  Posted in  Forestry  Dec 30,   Respond to this story",What advancements have been made in adhesive technology to improve the strength and durability of engineered wood products such as plywood or particle board?,"Improved adhesive technology has enhanced the strength and durability of engineered wood products like plywood and particle board by using more effective adhesives, reducing costs, and increasing their suitability for outdoor applications."
"USDA Celebrates Summer Meals Champions and Looks Ahead to Summer   Millions of children face a risk of hunger during the summer months when they no longer have access to school meals. USDA’s summer meal programs – the Summer Food Service Program and Seamless Summer Option – reduce food and nutrition insecurity and help ensure kids are healthy and ready to learn when they return to school in the fall. Nationwide, thousands of dedicated organizations sponsor summer meal programs and work tirelessly to offer high quality meals that are appealing and nutritious.  Tony Craddock, Jr., Public Affairs Specialist, Food and Nutrition Service  Posted in  Food and Nutrition  Nutrition Security  Rural  Feb 28,   Respond to this story","What role do organizations play in reducing food and nutrition insecurity through their sponsorship of summer meal programs that provide high-quality, nutritious meals to millions of children?","Thousands of dedicated organizations sponsor summer meal programs, offering high quality and nutritious meals to reduce food and nutrition insecurity among millions of children."
"Farm to School Champions Needed! Apply for a Grant Today  October is more than a time for crisp temperatures and vibrant autumn leaves. It’s also Farm to School Month, when USDA joins schools, farms, and community organizations across the country to celebrate the role of farm to school programs in getting healthy, locally grown foods onto children’s trays through child nutrition programs, including school breakfast and lunch.  Tony Craddock, Jr., Public Affairs Specialist, Food and Nutrition Service  Posted in  Food and Nutrition  Nutrition Security  Oct 20,   Respond to this story",What is the primary goal of Farm to School programs in conjunction with child nutrition programs like school breakfast and lunch?,"The primary goal of Farm to School programs in conjunction with child nutrition programs like school breakfast and lunch is to get healthy, locally grown foods onto children's trays."
"USDA Water and Environmental Program Crucial to Rural Development  As rural Americans look for new ways to compete globally in the areas of renewable energy production, business expansion and job creation, one factor that is often taken for granted is the availability of a ready supply of water.  In much of America, with the exception of parts of the West, water has often been thought of as accessible as the air.  Those attitudes are changing.  Wayne Maloney, USDA Office of Communications  Posted in  Rural  Feb 29,   2 Responses",What role does access to clean water play in rural American development and competitiveness globally?,"Access to a ready supply of water plays a crucial role in rural American development and competitiveness globally, as it enables renewable energy production, business expansion, and job creation."
"Deputy CIO, Policy and Planning in  Conservation  Technology  Jul 14,   Support for those affected by disasters is critical. By developing more comprehensive tools that prepare citizens and government before the next event helps.  Helping communities rebuild and become more resilient to extreme weather in the future is vital. Citizens need to be able to access accurate information in real time, before, during and after these devastating events. The growing open collaboration between producers and users can help with recovery efforts while being more transparent and local. Industry startups and others in the open- space have shown that they are an incredible resource when it comes to creating tools that citizens and government can use to be better prepared for a crisis. Open has made mobile apps possible that identify the location of hundreds of Automatic External Defibrillators (AEDs) when someone nearby is in need of a lifesaving procedure. Another app maps out all the fire hydrants in Boston, so volunteers can dig them out after a snowstorm. But, more can be done. According to Ann Mills, USDA Deputy Under Secretary of Natural Resources and Environment, “Open and the innovation it supports is essential to supporting 21st century disaster preparedness and planning in a climate changing world.” The USDA Open submission for this quarter concentrated on Disaster Relief . Seventy-four datasets were collected that related to disasters of all kinds.  It is USDA’s goal that the will be used to spur development of the tools necessary which would assist those needing help or those responding to help. We encourage you to use the USDA open sets to create solutions for communities. These datasets could give populations the ability to access the necessary resources in order to be better prepared for a disaster as well as promote economic recovery after one occurs.  Importantly, these resources also could help communities better prepare for future drought and other extreme weather events, and reduce their impact on livelihoods and their economy. We don’t know when the next disaster will strike, but we believe the open- movement is beginning to make government work better, save money and increase transparency. Both the private and public sectors need to step up and make comprehensive disaster preparedness technology a priority.  Category/Topic:  Conservation  Technology  Tags:  Ann Mills  disaster  Massachusetts  NRE  Open   Open Gov","What role can open collaboration and innovation play in supporting 21st century disaster preparedness and planning, particularly through the development of comprehensive tools for governments and citizens?","Open collaboration and innovation can play a crucial role in supporting 21st century disaster preparedness and planning by developing comprehensive tools that prepare citizens and government before disasters occur, helping communities rebuild and become more resilient to extreme weather, and promoting economic recovery after disasters."
"Construction Begins on a Rural Kansas Fire Station with Financing from USDA and an Electric Cooperative  The City of Quinter, Kansas, had a groundbreaking ceremony for a new fire station earlier this month.  All of the city’s fire equipment will soon be under one roof, which will help improve the fire station’s efficiencies when crews respond to emergencies in its 400 square mile service area.  The new station is being built with funding support from USDA and a local electric cooperative. According to City of Quinter Administrator, Ericka Gillespie, the city of less than 1,000 needed a new fire station because the old facility was not meeting the needs of the community.  A larger space was needed for training, storage, and additional fire protection equipment and trucks.  The larger fire station will also improve the department's fire rating, resulting in lower insurance costs.  Jessica Bowser, USDA Kansas Public Information Coordinator  Posted in  Rural  May 22,   Respond to this story","What financing options supported the construction of the new fire station in Quinter, Kansas?","The new fire station in Quinter, Kansas was constructed with funding support from USDA and a local electric cooperative."
"Intermountain Region, U.S. Forest Service in  Forestry  Dec 06,  The tranquility of winter camping is ideal at the Grizzly Ridge yurt on the Ashley National Forest in Utah. Numerous hiking, biking and off-road trails crisscross the area. (U.S. Forest Service) While some may close up tents and winterize recreational vehicles this time of year, there are others who look forward to a winter filled with adventures on forests and grasslands. The draw is yurts and historic cabins available to rent that offer a bit of solitude for camping, a dose of adventure on skis, snowshoes or snowmobiles, and a lifetime of memories. A yurt is a circular tent with canvas walls. There are many different styles and sizes of yurts, but generally each yurt is different in what it offers. Typically, you can expect to provide your own bedding, food, and cooking supplies. Some include beds, tables and chairs. Others have camp stoves and wood burning stoves. Check information on Recreation.gov before making your reservation and committing to a stay. Last year, Johanne Tuttle and her friends chose the Grizzly Ridge yurt on the Ashley National Forest in Utah. After skiing three miles to reach the yurt, they found it had a wood-burning stove to keep warm when they finished cross-country skiing or sledding down a small hill. Inside, they could relax, play cards and cook their meals. “We were actually really surprised to get up here and see how spacious the yurt is. It’s really spacious, big huge bunk beds, double sized, so you can easily fit two people on one bed,” Tuttle said. “It’s bigger than any yurt I've ever been in and plenty of room to move around and stretch out.” Tuttle’s group stayed for several days, packing in everything they needed and adhering to outdoor ethics and packing out their trash and leaving the yurt ready for the next campers. Jamie Tyson, Johanne Tuttle, Charity Parks and Chris Berry dine on a meal they cooked in the Grizzly Ridge yurt on the Ashley National Forest in Utah. The yurt comes with bare-bones cooking utensils. (U.S. Forest Service) Staying in a yurt or cabin is easy to do depending on the location of the cabin and whether use is seasonal or year-round. All reservations are made through Recreation.gov. However, most facilities are locked and can be accessed only after contacting the forest or grassland office. And as with any outdoor recreation adventure, preparation is key no matter which season you choose. Be sure you have the appropriate clothing, supplies and a local area map before you head out. The Forest Service offers paper maps for sale and digital maps for iOS and Android smart devices. Still not sure you want to stay in a yurt? To learn more about unique camping experiences on the Ashley National Forest, watch videos on the Grizzly Ridge yurt; Trout Creek Guard Station; and the Carter Military Yurt. Johanne Tuttle, Jamie Tyson, Charity Parks and Chris Berry head out for cross-country skiing after checking into the Grizzly Ridge Yurt on the Ashley National Forest in Utah. The primitive camping site is open year-round but many people are drawn to it for its feeling of isolation and for the cross-country and snowshoeing trails. (U.S. Forest Service)  Category/Topic:  Forestry  Tags:  Ashley National Forest  cabins  Forestry  Forests  FS  Grasslands  historic cabins  maps  outdoor ethics  outdoor safety  recreation  Recreation.gov  skiing  Utah  winter  yurts","What are some popular winter activities and amenities offered at the Ashley National Forest in Utah, such as trails for snowshoeing, skiing, and sledding?","Snowshoeing, cross-country skiing, sledding, and snowmobiling are popular winter activities offered on the Ashley National Forest in Utah. The Grizzly Ridge yurt also provides amenities like a wood-burning stove for warmth, big beds, and cooking utensils for campers to prepare their meals."
"Census and Survey Division Director, National Agricultural Statistics Service in  Farming  Mar 22,  Keep celebrating National Ag Day by getting ready for the Census of Agriculture and make your voice heard! In just a few months, America’s farmers and ranchers will have the opportunity to strongly represent agriculture in their communities and industry by taking part in the Census of Ag. This National Ag Day, we are sharing the three things you can do now to help us in this tremendous endeavor. Only conducted every five years by USDA’s National Agricultural Statistics Service (NASS), the census captures a complete count of all U.S. farms, ranches, and those who operate them.  Even small plots of land – whether rural or urban – growing fruit, vegetables or some food animals count if $1,000 or more of such products were raised and sold, or normally would have been sold, during the census year. The census helps tell the whole story of U.S. agriculture. The last Census of Agriculture counted more than 2 million farms and ranches in the U.S. spanning over 914 million acres. Without the Census of Agriculture, we would not know that 3.ates – only one percent of our total population – provide food, fuel, and fiber to the nation and others around the world. The Census of Agriculture remains the only source of uniform, comprehensive, and impartial agriculture for every county in the nation. Census results are valuable to those who serve farmers and rural communities, including federal, state and local governments, agribusinesses, trade associations, extension educators, researchers, and farmers and ranchers themselves. Answers to the census can help grow a farm’s future, shape farm programs, and boost services for communities and the industry. Today, National Ag Day, and in the months to follow, we ask you to do three things: 1. Find out more about the Census of Agriculture by visiting www.agcensus.usda.gov; 2. Sign up to be counted in the Census of Agriculture, if you are involved with agriculture and have never participated in the Census before, and 3. Help spread the word so we can get a complete picture of U.S. agriculture. Become a Census of Agriculture Partner! Producers will receive their Census of Agriculture questionnaires this December. They will have the option to complete their form and return it by mail or use the Online Response to Census of Agriculture. Improved this year, the online census form is convenient, dynamic and user-friendly. It is accessible on any electronic device, calculates totals automatically, and skips questions that do not pertain to the operation. Remember, the Census of Agriculture is Your Voice, Your Future, Your Opportunity.  Category/Topic:  Farming  Tags:  Census of Agriculture  NASS  National Agricultural Statistics Service",What three actions can you take now to help ensure accurate representation of agriculture in your community and industry through the Census of Agriculture?,1. Visit www.agcensus.usda.gov to learn more about the Census of Agriculture. 2. Sign up to be counted in the Census of Agriculture if you are involved with agriculture and have never participated before. 3. Help spread the word so a complete picture of U.S. agriculture can be obtained.
