content,question,answer
"USDA Agricultural Marketing Service, Deanna Gierszewski, North Dakota Department of Agriculture and Josh Johnson, Florida Department of Agriculture and Consumer Services in  Research and Science  Aug 14,   Advances in technology, automation, and remote sensing is a cross-cutting, macro movement in science impacting agriculture outlined in the USDA Science Blueprint (, 2.6 ). The Science Blueprint guides USDA’s science priorities for the next 5 years, building from past success. Relative to other crops, many specialty crops are more dependent on agricultural labor for production, harvesting, and processing. This is part of a blog series that highlights research investments to advance automation and mechanization for specialty crops. U.S. specialty crop producers face a variety of challenges that require a diverse set of solutions. From labor shortages and rising production costs that threatened the health of Florida’s strawberry industry to water supply challenges that stymied North Dakota’s vegetable yields, the Specialty Crop Block Grant Program (SCBGP) has helped producers bring to life innovative ideas in automation. USDA’s Agricultural Marketing Service provides annual SCBGP funding to State Departments of Agriculture for projects that support specialty crop growers, producers and consumers. The projects can range from outreach and education, training, marketing or research to enhance the specialty crop industry. Each State determines priorities that will be most impactful to the issues they are facing. The tool is designed to mimic human hands and fingers as it picks strawberries. Photo Credit: Shinsuke Agehara In the case of addressing labor shortfalls in strawberry harvesting, the Florida Department of Agriculture and Consumer Services awarded funding to the University of Central Florida to develop a project that is currently engineering a mechanical arm. This gripper will mimic human hands and fingers as it picks strawberries—without damaging the fruit. The technology aims to be universal for different strawberry varieties. The project will also evaluate the economic impact of the gripper creation. To date, the project team finalized their design and manufactured two prototypes. Both prototypes have gone through laboratory and field tests, and one has been integrated with a robotic arm-like platform for harvesting. The team will measure project success by the number of strawberry varieties to which the picking mechanism can be applied and the number of harvesting platforms that decide to adopt the technology. In North Dakota, the State Department of Agriculture distributed SCBGP funds to North Dakota State University to tackle water management issues. The project’s goal is to improve fruit and vegetable yields by creating a drip irrigation system that can be automatically controlled by soil moisture sensors. The project involves conducting experiments to see how different mulch types and amounts impact weed control with the system. They will then educate local growers on the new drip irrigation technology. Drip irrigation system projected to conserve water, improve soil temperature, and extend growing seasons for North Dakota fruit and vegetable production. Photo Credit: Xinhua Jia To date, the team has designed, built and implemented the drip irrigation system and conducted comparisons on tomato and watermelon yield and quality. With its projected ability to conserve water, improve soil temperature and extend growing seasons, the team sees this system as the future of North Dakota specialty crops. Automated production methods have been a common thread in multiple SCBGP projects. According to the recent ERS Report, Developing Automation and Mechanization for Specialty Crops: A Review of U.S. Department of Agriculture Programs, $12.5 million in funding on automation and mechanization projects has been distributed in the SCBGP between -. As states and growers identify specific needs in the specialty crop industry, SCBGP welcomes innovative ideas to help the industries evolve and adapt. For more information on the SCBGP and previously awarded projects, please visit the SCBGP program website. To learn more about USDA investments in innovation technologies, visit the USDA Science Blueprint (, 2.6 ) and Agricultural Innovation Agenda (, 196 ). Principal investigators for the projects highlighted in this blog: Mechanical Strawberry Harvester Project (Yunjun Xu, University of Central Florida (Yunjun.Xu@ucf.edu), Shinsuke Agehara, Gulf Coast Research and Education Center, University of Florida (sagehara@ufl.edu), Zhengfei Guan, Gulf Coast Research and Education Center, University of Florida (guanz@ufl.edu)) Drip Irrigation System Project (Dr. Xinhua Jia, Department of Agricultural and Biosystems Engineering, North Dakota State University (xinhua.jia@ndsu.edu), Dr. Chiwon Lee, Department of Plan Sciences, North Dakota State University (Chiwon.Lee@ndsu.edu),Dr. Thomas Scherer, Department of Agricultural and Biosystems Engineering, North Dakota State University (thomas.scherer@ndsu.edu)).  Category/Topic:  Research and Science  Tags:  Agricultural Marketing Service  AMS  Specialty Crops  Specialty Crop Block Grant Program  automation  USDA Science  Florida  North Dakota",**What is a key goal of the USDA's Specialty Crop Block Grant Program (SCBGP) in relation to addressing labor shortages and water management issues for specialty crop producers?**,"A key goal of the USDA's Specialty Crop Block Grant Program (SCBGP) is to support innovative ideas and projects that address specific challenges faced by specialty crop producers, such as labor shortages and water management issues."
"Nebraska Commemorates the 150th Anniversary of USDA  President Abraham Lincoln’s Legacies of USDA, the Morrill Act and the Homestead Act were commemorated on May 20 at the Homestead National Monument of America in Beatrice, Nebraska.  More than 225 people attended a special panel presentation in the Education Center, moderated by Dr. Kenneth Winkle, Lincoln Scholar and Professor of History at the University of Nebraska Lincoln, who introduced the work of President Lincoln. Panelists were, for USDA:  U.S. Senator Mike Johanns, former Secretary of Agriculture; the Morrill Act:  Dr. John Owens, Vice-Chancellor Emeritus, University of Nebraska Lincoln; and the Homestead Act:  Mark Engler, Superintendent, Homestead National Monument of America.   A dialogue with the audience took place after the presentations.  Nebraska Rural Development State Director Maxine Moul  Posted in  Rural  May 21,   Respond to this story",What was the focus of the panel presentation commemorating the 150th Anniversary of USDA at the Homestead National Monument of America in Nebraska?,"The focus of the panel presentation was on President Lincoln's legacies, specifically the USDA, the Morrill Act, and the Homestead Act."
"Public Affairs Specialist, Food and Nutrition Service in  Food and Nutrition  Mar 15,  42% of districts surveyed by USDA say they participate in farm to school activities. March is National Nutrition Month. Throughout the month, USDA will be highlighting results of our efforts to improve access to safe, healthy food for all Americans and supporting the health of our next generation.  We’ve talked quite a bit in the past about the major benefits we’re seeing in schools and districts that have established a farm to school program.  Their efforts are giving students a deep understanding and appreciation for where their food comes from and drastically shifting kids’ opinions of fruits and veggies. The final results of the USDA Farm to School Census shed light on another huge benefit of farm to school – we’re talking $789 million huge.  That’s the total amount schools report investing in their communities in school year – by purchasing local food from farmers, ranchers, fisherman, food processors, and manufacturers.  This represents a 105 percent increase over school year – , when the first USDA Farm to School Census was conducted.  In addition, nearly half of districts engaged in farm to school report that they plan to purchase more local foods in the coming years. These funds are a major boost to local communities, helping sustain local food systems by providing a consistent, reliable customer base.  With farm to school, “you have a customer, an able buyer willing to pay fair market price and buy in bulk,” explained Chuck McCool of McCool Farms in Arkansas.  As Chuck puts it, “Farm to school is the greatest thing that’s happened to vegetable farmers since… well since I can’t remember when!  I can’t remember what would have been better than farm to school… It’s a win-win for everybody.” But the benefits aren’t just limited to vegetable farmers; farm to school programs present economic opportunities for the whole agricultural industry. Fruits, vegetables and milk top the list of foods schools are most likely to buy locally, but schools indicate that they’d like to also buy more plant-based proteins, grains, meats, poultry and eggs from local suppliers in the future.  And these types of programs aren’t only seen in states known for their agriculture like Iowa or Nebraska.  The Census results show that farm to school programs are present in every state across the country, in schools large and small, rural and urban. We’ve recognized a few of these programs on our Farm to School Census page, highlighting three programs per state that are beating their state’s average spending on local foods.  But we know there are many more schools out there that are doing innovative work through their farm to school programs.  That’s why we’re inviting you to vote for the farm to school program that you think is ‘One in a Melon!’  Now through April 15 you can nominate a school that you believe has an exemplary farm to school program.  So check out the extended results of the Farm to School Census and cast your vote today!  Winners will be announced this May.  Category/Topic:  Food and Nutrition  Tags:  Farm to School  Farm to School Census  farming  FNS  Food and Nutrition  National Nutrition Month  NSLP  Nutrition","What is the estimated total amount that schools report investing in their communities by purchasing local food from farmers, ranchers, fishermen, food processors, and manufacturers through farm-to-school programs?",$789 million.
"First-ever Regional Farm to School Institute Underway in the Northeast This account was written by VT FEED Project Director, Betsy Rosenbluth and Shelburne Farms Public Relations and Marketing Director, Vera Chang.   As principal of Sharon Elementary School in Sharon, Vt., Barrett Williams helps his teachers integrate farm to school pedagogy into curricula by making sure they have planning time during the school day and a stipend to compensate their efforts. Time and resources are limited for teachers who are under rigorous demands to meet school standards. So Williams must be creative to ensure food, farming, nutrition, and place-based learning are part of students’ education. We’re listening to Williams and his peers talk at a round-table workshop that is part of the pioneering, year-long Northeast Farm to School Institute. Williams is one of 90 school administrators, teachers, food service professionals, and community members at the Institute’s kick-off, held on Shelburne Farms’ 1,400-acre campus in northern Vermont.  Danielle Fleury, Farm to School Lead, Northeast Region, Food and Nutrition Service  Posted in  Food and Nutrition  Nov 23,   Respond to this story","What innovative strategies are being employed by school administrators like Barrett Williams to integrate farm-to-school pedagogy into curricula, despite limited resources and time constraints?","According to the content, Barrett Williams employs the following innovative strategy to integrate farm-to-school pedagogy into curricula: ""making sure [his] teachers have planning time during the school day and a stipend to compensate their efforts."""
"USDA Announcement of CACFP Training Grants Kicks Off FNCS Visits to Farm to School Program and WIC Clinic in San Antonio  Last week, USDA Acting Deputy Under Secretary for Food, Nutrition, and Consumer Services (FNCS), Brandon Lipps, made a whirlwind trip to San Antonio, Texas, to serve as the keynote speaker at the National Child and Adult Care Food Program (CACFP) National Child Nutrition Conference and visit local sites operating FNCS programs. The highlight of his conference remarks was announcing the availability of $5.4 million in training grants to help child and adult care providers deliver first-class meal service.  Leslie Lankster, Southwest Region Public Affairs Director, Food and Nutrition Service  Posted in  Food and Nutrition  Apr 27,   Respond to this story",What initiative was announced by USDA Acting Deputy Under Secretary Brandon Lipps during his keynote speech at the National CACFP Conference?,The initiative announced by USDA Acting Deputy Under Secretary Brandon Lipps was $5.4 million in training grants to help child and adult care providers deliver first-class meal service.
"Change Beyond the Plate  The following guest blog from a school and community nutrition services director in Louisville, Kentucky highlights how non-profit School Food FOCUS relies on USDA’s Process Verified Program (PVP) to help increase transparency and choice for school food purchases.  USDA’s objective, third-party auditing services focus on increasing transparency from farm to market by offering verification based on clearly defined, implemented, and transparent process points. Director of School and Community Nutrition Services, Jefferson County Public Schools, Louisville, Kentucky The first time School Food FOCUS brought together a group of school food directors like myself to talk about how we could improve the quality of chicken—the number one protein we serve to students—I was thrilled and a little daunted. Schools across the country spend nearly $1 billion on chicken every year. That’s a lot of buying power. School Food FOCUS challenged us to think about the changes we can make to our food system if districts leveraged this buying power to create a demand for chicken that is better on the plate and for the environment.  Shayla Bailey, AMS Public Affairs  Posted in  Food and Nutrition  Jan 05,   Respond to this story",How can school districts leverage their collective buying power to create demand for more sustainable and nutritious chicken options?,"School districts can leverage their collective buying power by working with organizations like School Food FOCUS to negotiate with suppliers, promote transparent and verified processes (such as USDA's Process Verified Program), and collectively demanding higher standards for sustainability and nutrition in the chicken they purchase."
"Acting Deputy Administrator, AMS Fruit and Vegetable Program in  Food and Nutrition  Apr 03,  The Quality Monitoring Program will verify the quality and purity of extra virgin and organic extra virgin olive oil. The program will help consumers know that the products they are buying will meet their expectations. Photo courtesy of Pompeian, Inc.  There have been a lot of questions over the last few years about the quality and purity of olive oil.  USDA has expanded our Quality Monitoring Program to include extra virgin and organic extra virgin olive oil.  This program already evaluates a variety of commodities including canned, frozen and certain fresh fruits and vegetables. With many Americans looking for alternatives and additions at meal time, the popularity of olive oil has been on the rise.  Consumers looking for the qualities and signature flavor of olive oil want to know that the products they buy will meet their expectations. As part of the Quality Monitoring Program for olive oil, the Agricultural Marketing Service (AMS) lab verifies olive oil quality and purity using criteria based on the U.S. grade standards for olive oil and international criteria.  Our assessment also includes unannounced plant visits to review production processes, quality assurance measures, and recordkeeping systems. Pompeian, Inc.—headquartered in Baltimore, Maryland—is the first manufacturer to participate in USDA’s Quality Monitoring Program for olive oil.  Their operation qualified by meeting our rigorous review and evaluation process and their product met chemical testing and flavor analysis requirements.  AMS will conduct ongoing, unannounced plant visits to verify that Pompeian continues to meet the Quality Monitoring Program for olive oil requirements. AMS will apply these same measures for all firms who wish to participate in Quality Monitoring Program for olive oil.  Visit our website to learn more about the Quality Monitoring Program.  Category/Topic:  Food and Nutrition  Tags:  AMS  Olive Oil  Quality Monitoring Program","What measures does USDA's Agricultural Marketing Service (AMS) take to verify the quality and purity of olive oil, including unannounced plant visits and recordkeeping system reviews?","USDA's Agricultural Marketing Service (AMS) verifies olive oil quality and purity through chemical testing, flavor analysis requirements, and unannounced plant visits to review production processes, quality assurance measures, and recordkeeping systems."
"Celebrating the New Face of Agriculture  At the Agricultural Marketing Service and across USDA, we often talk about the fact that the face of American agriculture is changing. The ranks of our farmers, especially young and beginning farmers, include a growing number of women, people of color, veterans or folks in their second careers. So-called “traditional” agriculture defies the term as it pursues new strategies, new products, and new markets. Across the country, agriculture is diversifying and evolving to meet changing consumer demands. I saw the new face of agriculture last week during travels to Illinois and Indiana. My first stop was a roundtable on Women in Agriculture held at FarmedHere in Bedford Park, Illinois, about 15 miles from Chicago. Twenty or so women gathered to talk about their farming goals and to hear about how USDA could support them. This topic is close to my heart – I’m a New Hampshire native, a state with the second highest percentage of women farmers in the country. The women around the table with me represented the new face of ag, but so too did the setting – an indoor, vertical farm that produces basil and microgreens in a facility designed to reduce energy costs and shrink the carbon footprint of growing food.  FarmedHere is managed by Megan Klein, an attorney by training who found her calling in urban agriculture and became part of this “new face.”  Elanor Starmer, AMS Administrator  Posted in  Conservation  Initiatives  Apr 13,   4 Responses","What innovative farming practices are being employed by FarmedHere, an indoor microgreens facility, to reduce energy costs and shrink its carbon footprint?","FarmedHere uses a facility designed to reduce energy costs and shrink the carbon footprint of growing food through its indoor, vertical farm setup."
"Using Science to Help Keep Food Safe: A Day in the Life of a USDA Laboratory Auditor  July is the height of summer grilling season, and throughout the month USDA is highlighting changes made to the U.S. food safety system over the course of this Administration. For an interactive look at USDA’s work to ensure your food is safe, visit the USDA Results project on Medium.com and read Chapter Seven: Safer Food and Greater Consumer Confidence. From soup to nuts, we use science to help ensure the quality of agricultural products for consumers worldwide. As a Microbiologist for USDA’s Agricultural Marketing Service (AMS), I am one of a small group of highly-qualified auditors that travel across the country to certify over 70 private laboratories. These labs are consistently testing to verify the quality and wholesomeness of U.S. food and agricultural products. Our Laboratory Approval Service approves, or accredits, labs that test agricultural products in support of domestic and international trade. Our programs cover a variety of products from aflatoxin testing in peanuts and tree nuts to export verification for meat and poultry products.  Isaac ""Gene"" Sterling, Microbiologist, Agricultural Marketing Service, Science and Technology Program  Posted in  Health and Safety  Research and Science  USDA Results  Jul 27,   5 Responses",What role does a USDA microbiologist play in ensuring the quality and wholesomeness of U.S. food and agricultural products through lab certification and testing programs?,"A USDA microbiologist certifies private laboratories that test food and agricultural products to ensure their quality and wholesomeness, thereby verifying their safety for domestic and international trade."
"Celebrating the New Face of Agriculture  At the Agricultural Marketing Service and across USDA, we often talk about the fact that the face of American agriculture is changing. The ranks of our farmers, especially young and beginning farmers, include a growing number of women, people of color, veterans or folks in their second careers. So-called “traditional” agriculture defies the term as it pursues new strategies, new products, and new markets. Across the country, agriculture is diversifying and evolving to meet changing consumer demands. I saw the new face of agriculture last week during travels to Illinois and Indiana. My first stop was a roundtable on Women in Agriculture held at FarmedHere in Bedford Park, Illinois, about 15 miles from Chicago. Twenty or so women gathered to talk about their farming goals and to hear about how USDA could support them. This topic is close to my heart – I’m a New Hampshire native, a state with the second highest percentage of women farmers in the country. The women around the table with me represented the new face of ag, but so too did the setting – an indoor, vertical farm that produces basil and microgreens in a facility designed to reduce energy costs and shrink the carbon footprint of growing food.  FarmedHere is managed by Megan Klein, an attorney by training who found her calling in urban agriculture and became part of this “new face.”  Elanor Starmer, AMS Administrator  Posted in  Conservation  Initiatives  Apr 13,   4 Responses",What innovative approaches are being taken by facilities like FarmedHere to reduce energy costs and minimize their environmental impact while producing microgreens and other types of food?,"FarmedHere is using an indoor, vertical farm design to reduce energy costs and shrink its carbon footprint. This approach involves cultivating microgreens and basil in a controlled environment facility."
"Public Affairs Specialist and Maribel Alonso, Technical Information Specialist, Food Safety and Inspection Service, USDA in  Health and Safety  Aug 18,  Always follow food safety steps when preparing lunches at home. Photo courtesy of FSIS With the - school year approaching, many parents are preparing for changes to their routine. Many students may be returning to school for the first time since the COVID-19 pandemic began and others may be distance learning. Don’t let foodborne illness – commonly called food poisoning – keep your child from learning. Take the time to plan and prepare your children’s lunch meals safely. While children rely on teachers for daily lessons, the task of making safe lunches falls squarely on caregivers. Unlike cafeteria workers who take food safety trainings on a regular basis, most parents preparing lunch for their kids at home, or to take to school, haven’t received any formal food safety instruction. Nutrition counts, too. The lunch you’re making not only satisfies hunger pangs of busy kids, it fuels their cognitive abilities. Studies have shown that proper nutrition improves students’ scores, memory capacities, motor skills, social skills, and language skills. Keep them well fed and safe with the four steps to steps to food safety – Clean, Separate, Cook and Chill. Clean: The best way to prevent many forms of illness, including foodborne illness, is with proper hand washing. Children should always clean their hands before eating, and parents should do so before and during lunch preparation. It’s easy to get preoccupied by busy schedules and rush through the five steps of washing hands; however, handwashing is vital to remove any germs that may be present. Hand washing should always include the following:  Wet your hands with clean, running water (warm or cold), turn off the tap and apply soap.  Lather your hands by rubbing them together with the soap. Be sure to lather the backs of your hands, between your fingers and under your nails.  Scrub your hands for at least 20 seconds. Need a timer? Hum the “Happy Birthday” song from beginning to end twice.  Rinse your hands well under clean, running water.  Dry your hands using a clean towel. Separate: Prevent cross-contamination by keeping raw meat and poultry away from ready-to-eat foods. When preparing perishable foods that require cutting (for example, raw bacon and raw chicken you plan to cook for salad), make sure you separate these items from fruits, vegetables, cheeses and other foods to avoid cross-contamination.  Cut up and prepare your raw ingredients ahead of time to avoid cross-contamination as you handle your ready-to-eat items for salads or other sides.  Different colored cutting boards are a great reminder to prevent cross-contamination (you can use a green cutting board for fresh produce and another color for meat and poultry). Cook: Have a food thermometer easily accessible to ensure you’re cooking to recommended safe internal temperatures:  Cook whole cuts of meat, including beef and pork to 145 degrees Fahrenheit and allow them to rest for at least 3 minutes before carving.  Cook ground meats, like burgers and sausages, to 160 degrees Fahrenheit.  Cook all chicken and turkey to 165 degrees Fahrenheit. Chill: When preparing lunch ahead of time, remember perishable foods should not enter the Danger Zone – temperatures between 40 and 140 degrees Fahrenheit – where bacteria multiply quickly and can make food unsafe.  Make sure all perishable items are refrigerated within two hours of coming out of the oven or refrigerator.  Discard food that has been left out for more than two hours to prevent foodborne illness.  If your child needs to carry their lunch themselves, never pack perishable foods in a brown paper bag because they will be unsafe by lunchtime. Use an insulated, soft-sided lunch bag and add a frozen gel pack and a frozen juice box or bottle of water with the lunch. These four steps – Clean, Separate, Cook and Chill – give parents and caregivers steps they can use to protect their children from food poisoning. Now that we’ve covered all the basics, you’re ready for the big test – hungry students! Consumers can learn more about key food safety practices at Foodsafety.gov, by following @USDAFoodSafety on Twitter and by liking Facebook.com/FoodSafety.gov. Consumers with questions about food safety can call the USDA Meat and Poultry Hotline at 1-888-MPHotline from 10 a.m. to 6 p.m. Eastern Time, Monday through Friday, in English or Spanish, or email to mphotline@usda.gov. Consumers can also chat live at ask.usda.gov. If you have questions about storage times for food or beverages, download USDA’s FoodKeeper application for Android and iOS devices.  Category/Topic:  Health and Safety  Tags:  Food Safety and Inspection Service  FSIS  Food Safety  school lunches  foodborne illness","What is the most effective way to prevent foodborne illness when preparing lunch for children, according to the ""Clean, Separate, Cook, and Chill"" steps?","The most effective way to prevent foodborne illness when preparing lunch for children is to follow the ""Clean"" step by washing hands properly with soap and water before and during lunch preparation. This includes wetting hands, applying soap, lathering, scrubbing for at least 20 seconds, rinsing well, and drying with a clean towel."
"Celebrate the Chinese New Year While Being Citrus Smart  Out with the snake, in with horse! January 31 marks the start of the Chinese New Year. Many people will be enjoying the rich cultural traditions of this holiday such as food, parades and exchanging gifts. One traditional Chinese New Year gift is citrus fruit, such as mandarin oranges and tangerines. This fruit is said to bring luck, wealth and prosperity. However, without proper precautions citrus can also bring something else that may not be so favorable—the Asian citrus psyllid. This pest carries citrus greening disease, also known as Huanglongbing (HLB), a disease threatening the commercial citrus industry and homegrown citrus trees alike. Although it is not harmful to humans or animals, the disease is fatal for citrus trees and has no known cure.  Workabeba (Abby) Yigzaw, Public Affairs Specialist, Animal and Plant Health Inspection Service (APHIS)  Posted in  Animals  Plants  Jan 24,   Respond to this story",What is the potential risk associated with exchanging citrus fruits like tangerines as traditional Chinese New Year gifts?,"The potential risk associated with exchanging citrus fruits like tangerines as traditional Chinese New Year gifts is the transmission of the Asian citrus psyllid, which carries citrus greening disease (HLB) and can be fatal to citrus trees."
"What is the USDA Digital Service? The United States Department of Agriculture Digital Service (USDA DS) is a program designed to cultivate and grow a community of multidisciplinary teams to create human-centered solutions that deliver simple, seamless, and secure technology and customer experiences across USDA. USDA DS seeks to attract diverse, talented senior technologists and strategists to further the wide-ranging missions of USDA mission areas, agencies and staff offices. As part of this effort, the USDA DS is offering fellowship opportunities in partnership with the Office of Customer Experience to hire talented individuals for term-limited appointments to help partner across the Department and complete this important work. The USDA DS is also responsible for helping to set the strategic direction and priorities for how USDA recruits, hires, and develops our IT workforce across the Department. Mission Our mission is to make it as easy and effective as possible for USDA to staff key initiatives with tech talent to shape solutions that provide great experiences to all the people it serves. Guiding Principles Delivering a better experience for USDA Stakeholders  People First – Our top priority is understanding our customers, stakeholders, agency partners, and team-members, and how we can best meet their needs and work together, so the missions of USDA are successful.  Plain Language – While many of our challenges are technically complex, we will always work to communicate and collaborate with the many diverse stakeholders that drive the USDA mission in a way that is easy for everyone to understand and engage in.  Enterprise-Focused – The tools and techniques we develop will be created and sustained in a way that can be accessible and provide benefit across the Department, delivering efficiencies and cost savings.  Collaboration Always – The best solutions are not created in a vacuum. The USDA Digital Service will partner with USDA agencies and end users, meeting them where they are and empowering them with the support, they need to be successful. Our People Leadership  Arianne Gallagher-Welcher, Executive Director, USDA Digital Service  Fátima Terry, Deputy Director, USDA Digital Service (, 77.5 ) Our Key Partners Our key partners across the Department include but are not limited to the following:  The Office of the Chief Information Officer Centers and Sub Centers  The USDA Office of Customer Experience  The USDA Chief Information Office Council and the USDA Assistant Chief Information Officer (ACIO) Community  The Associate Chief Officer (CDO) Community What We Do: Below is a sample of the types of projects and initiatives that the USDA Digital Service works on across the Department and the kinds of impact these projects can provide to the public.  USDA’s High Impact Service Providers aligned with the Executive Order on Transforming Federal Customer Experience and Service Delivery to Rebuild Trust in Government (Customer Experience Executive Order):  USDA houses 5 key High Impact Service Providers that are being tracked as part of the Customer Experience Executive Order and the President’s Management Agenda. These services cover critical programs such as the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC), applying for farm loan assistance, the Environmental Quality Incentives Program (EQIP), and more. These services provide critical benefits and services to millions of people and our planet and are part of USDA’s Mission and Vision.  Enabling Digitization of USDA  Alignment with the Office of the Chief Information Officer’s Strategic goals for leading USDA’s IT efforts to accelerate digital transformation within the agency and across multiple platforms. Through this work we aim to achieve redundancies, cross-pollination of processes and systems, and increased partnerships.  Strategic IT Recruitment Efforts  Creating and enhancing career pathways that strengthen the IT workforce, including strategic workforce planning, development, job analysis, career ladder building and more which impact improving customer experience, digital modernization across multiple programs and mission areas, and increasing diversification of the technical talent pipeline. News and Updates A New Day at USDA- Tech Modernization and Better Service Delivery are Top Priorities for CIO Gary Washington- Frank Konkel, Federal Computer Week- August  USDA Aims to Build In-House Tech Talent, CX Expertise with New Digital Services Team, Natalie Alms, Federal Computer Week, April  Resources and Tools Digital Service FAQ Sheet (, 129 ) Contact Information Email: usdadigitalservice@usda.gov USDA Office of Chief Information Officer USDA Digital Service  Independence Avenue, S.W. Suite 401W Washington, DC 0","What specific strategies and initiatives does the USDA Digital Service employ to foster collaboration, deliver efficiencies, and leverage multidisciplinary teams in order to improve customer experiences across the Department?","The USDA Digital Service employs the following specific strategies and initiatives to foster collaboration, deliver efficiencies, and leverage multidisciplinary teams: * People First: Understanding customers, stakeholders, agency partners, and team-members, and meeting their needs through collaborative work. * Plain Language: Communicating complex technical challenges in an easy-to-understand manner for diverse stakeholders. * Enterprise-Focused: Developing tools and techniques that can be accessible and provide benefit across the Department, delivering efficiencies and cost savings. * Collaboration Always: Partnering with USDA agencies and end users to empower them with support and resources needed to be successful. These strategies enable the USDA Digital Service to achieve its mission of making it easy and effective for the Department to staff key initiatives with tech talent, shape solutions that provide great experiences to all stakeholders, and meet the needs of customers, stakeholders, agency partners, and team-members."
"What is a People’s Garden? The People’s Garden community connects gardens across the country that produce local food, practice sustainability, and bring people together in their community. People’s Gardens can take many different forms; they can include:  Food-producing gardens  Wildlife habitat  Conservation or beautification projects  Education and training spaces Register and join the People’s Garden community to learn from other gardens, and share experiences, challenges, and successes. People’s Garden History  Originally launched in by Secretary of Agriculture Tom Vilsack, The People’s Garden was named in honor of Abraham Lincoln who created the USDA and called it the “People’s Department”.  The People’s Garden celebrates gardening and educates the public, underscoring Lincoln’s inclusive scope for USDA to include “…useful information on subjects connected with agriculture in the most general and comprehensive sense of the word.”  While much in agriculture has changed since Lincoln’s time, its core principles remain – the importance of food to sustain people and bring communities together. People’s Garden Criteria Gardens can join the movement if they:  Join the People’s Garden community by registering a garden at www.usda.gov/peoples-garden.  Grow the garden using sustainable practices that benefit people and wildlife.  Teach about gardening and resilient, local food systems. People’s Gardens Around the Country  Headquarters garden: The USDA Headquarters Garden located on the corner of Jefferson Drive and 12th Street, SW educates the public about sustainable gardening practices and the importance of gardening for resilient local food systems. The garden showcases food grown in containers for small urban spaces, raised beds for community plots, and fruit trees. All food produced in the garden is donated to D.C. Central Kitchen and Food Rescue US - DC.  Flagship gardens: USDA is investing in urban agriculture around the country by setting up County Committees for Urban Agriculture and Urban Service Centers starting with 17 cities. Through this effort we are also connecting with local communities through Flagship People’s Gardens.  Registered gardens: join the movement! We encourage community farms and gardens to register today! Benefits of Registering as a People’s Garden  People’s Garden signage  Webinar series  Access to Extension Foundation Connect platform, a place to share information across the network of registered People’s Gardens  Opportunities to highlight gardens:  Included on map at usda.gov/peoples-garden  Stories of the People’s Garden  Office of Urban Agriculture and Innovative Production newsletter  Social media",What are the benefits of registering as a People's Garden?,The benefits of registering as a People's Garden include: * People's Garden signage * Webinar series * Access to Extension Foundation Connect platform * Opportunities to highlight gardens: + Included on map at usda.gov/peoples-garden + Stories of the People’s Garden featured in newsletters and social media.
"Do you have a community farm or garden that you’d like to designate a People’s Garden? Gardens of different sizes and types, including school gardens, community gardens, urban farms, and small-scale agriculture projects in rural and urban areas, can be recognized as a “People’s Garden.”Join the People’s Garden community by registering a garden using the People’s Garden Registration Form.Grow the garden using sustainable practices that benefit people and wildlife.Teach about gardening and resilient, local food systems.Your garden or farm location will be posted to this map, we’ll send you a “People’s Garden” sign to display and invite you to our monthly People’s Garden Webinars. In addition, you will be provided access to the Extension Foundation Connect platform, a place to share information across the network of registered gardens.Gardens on federal property must donate or use produce for educational purposes. We will provide an easy-to-use form to report how many pounds and what types of produce you’ve donated every six months.Ready to get started? Complete the People’s Garden Registration Form and watch us grow!Questions? Contact us at urbanagriculture@usda.gov .embed-container iframe, .embed-container object, smallSee what’s happening at the USDA’s National Headquarters Garden in Washington, D.C.Looking for local produce? Find your local farmer’s market, food hub, or CSA here.For more People’s Garden news, visit our home page, or follow our hashtag on social media.",What are the benefits of registering a community farm or garden with the USDA's People's Garden program?,"The benefits of registering a community farm or garden with the USDA's People's Garden program include: * Having your garden or farm location posted on a map * Receiving a ""People's Garden"" sign to display * Access to monthly webinars and the Extension Foundation Connect platform for sharing information across the network * Opportunities to teach about gardening and resilient, local food systems * Potential benefits to people and wildlife through sustainable practices * Recognition as a People's Garden"
