content,question,answer
"Celebrate National Hispanic Heritage Month with MiPlato  Para la versión en español de este blog, por favor visite:  National Hispanic Heritage Month, celebrated annually from September 15th to October 15th, pays tribute to the history, culture and traditions of Americans with Hispanic ancestry. To celebrate National Hispanic Heritage Month and increase awareness about MiPlato – the Spanish complement to MyPlate – the USDA Center for Nutrition Policy and Promotion is launching new resources for Spanish-speaking audiences.  Visit ChooseMyPlate.gov and click on En Español to find the latest addition to the 10 Tips Nutrition Education Series, Disfrute Comidas de Varias Culturas (Enjoy Food from Many Cultures).  The new tip sheet celebrates ways to prepare healthier foods to meet diverse ethnic and cultural preferences.  Kevin Concannon, Under Secretary, USDA Food, Nutrition and Consumer Services  Posted in  Food and Nutrition  Sep 25,   1 Response",What new resource has been launched by the USDA Center for Nutrition Policy and Promotion to celebrate National Hispanic Heritage Month and promote healthier eating habits among Spanish-speaking audiences?,"The new resource launched by the USDA Center for Nutrition Policy and Promotion is ""Disfrute Comidas de Varias Culturas"" (Enjoy Food from Many Cultures), a tip sheet celebrating ways to prepare healthier foods to meet diverse ethnic and cultural preferences."
"Technical Information Specialist, USDA Meat and Poultry Hotline in  Health and Safety  Mar 25,  Food safety is a key ingredient for a successful meal. Visit FoodSafety.gov for more information on the four key food safety steps: clean, separate, cook and chill. Ahh, Spring! This week, a new season is getting a nice kick-off with Passover and Easter holidays. These celebrations are filled with traditional meals that have unique food safety considerations that may or may not be included in the family recipe book. The USDA Meat and Poultry Hotline has some food safety tips and steps here that, if added to your favorite recipes, can reduce the risk of food poisoning.  As with any food preparation, always remember to Clean, Separate, Cook, and Chill. Before preparing any meal, wash hands with warm water and soap for at least 20 seconds, and clean surfaces and utensils with hot soapy water before and after handling raw food. Perishable food should not be left out for more than two hours at room temperature, so check the time at your gathering and make sure either to get food back in the refrigerator or to discard it. Refrigerated leftovers for all foods in this blog should be used within four days.  Beef Brisket: One reason that it’s an excellent choice for entertaining is that it can be prepared in advance. In fact, you must prepare it in advance and cook it slowly to make it tender. Also, because it can be cooked ahead of time and it reheats well, brisket is a great cut of meat to serve to large groups.  Follow these food safety tips for cooking and serving brisket: Be sure to allow plenty of time to thaw a frozen brisket. Thawing in the refrigerator can take about 24 hours for a trimmed, first-cut brisket. A whole brisket weighing about 10 pounds can take several days. Keep raw meat refrigerated at 40 ˚F or below until ready to cook. Place the meat on a plate or container to hold the juices that can drip on other foods to prevent cross-contamination. Bake the brisket, fat side up in a baking dish, in an oven set no lower than 325 ˚F. The brisket is safe to eat when it reaches an internal temperature of 145 °F and is allowed to rest at that temperature for three minutes. Use a food thermometer to be sure. For personal preferences, consumers may choose to cook the brisket longer for tenderness. If reheating brisket before serving, remember to reheat to 165 °F.To serve brisket cold, keep it at 40 °F or below by nesting dishes in beds of ice, or use small servings platters and replace them often. Ham: There are many kinds of hams on the market, but your family likely is purchasing a fully cooked ham. Here are tips for storing and serving a fully cooked ham: When buying a ham, look for the USDA or State Mark of Inspection.  Refrigerate the ham at 40 ˚F or below immediately after arriving home. These hams are best served cold. However, if you want to reheat them, set the oven at 325 ˚F and heat to an internal temperature of 140 °F as measured with a food thermometer. If the ham was repackaged at your butcher shop or grocer, reheat it to 165 °F. Individual slices may also be warmed in a skillet or microwave. Deviled Eggs: Follow these food safety tips below for making an egg dish such as deviled eggs. Remember, eggs are perishable just like raw meat, poultry, and fish, and could contain pathogens. Our virtual food safety expert, Ask Karen, has helpful instructions on how to boil eggs. After cooking the eggs, it is a good idea to keep the whites refrigerated while preparing the filling. Keep deviled eggs chilled until you are ready to serve. Eggs should not stay at room temperature for more than 2 hours. Use a cooler with ice when transporting to another location. For additional questions visit Ask Karen, our virtual food safety expert available 24/7, at AskKaren.gov or m.AskKaren.gov via smartphone. The Meat and Poultry Hotline can also be reached at 1-888-MPHotline from 10 a.m. to 4 p.m. on weekdays.  Category/Topic:  Health and Safety  Tags:  Ask Karen  Food Safety  food thermometer  holiday recipes  Passover  USDA Meat and Poultry Hotline","What is the minimum internal temperature that beef brisket must be reheated to, according to the USDA Meat and Poultry Hotline?",165 °F.
"Future Soil Conservationist Unearths Valuable Skills at USDA  As an aspiring soil conservationist, Luther Thompson II is eager to dig into future career opportunities. Thompson is a rising senior at Alcorn State University, a historically black land-grant university in Lorman, Mississippi. This is his fourth summer as an intern with the USDA Natural Resources Conservation Service (NRCS). NRCS helps America’s farmers, ranchers, and forest landowners conserve the nation’s soil, water, air and other natural resources.  Sally Gifford, USDA Communications  Posted in  Conservation  Initiatives  Jul 11,   1 Response",What skills can an aspiring soil conservationist like Luther Thompson II learn from working with the USDA Natural Resources Conservation Service (NRCS)?,"An aspiring soil conservationist like Luther Thompson II can learn valuable skills such as soil conservation techniques, natural resource management, and conservation planning by working with the USDA Natural Resources Conservation Service (NRCS)."
"North Carolina Forest Service Job Corps Students Improve Historic Site  Each year, thousands of volunteers across the country participate in the largest single-day volunteer effort for public lands in America, National Public Lands Day. Students and staff of the  Oconaluftee Job Corps Civilian Conservation Center contributed over 250 hours of service on the Nantahala and Pisgah National Forests as a part of this year’s efforts.  Holly Krake, Liaison Specialist, Oconaluftee Job Corps Civilian Conservation Center  Posted in  Forestry  Nov 08,   1 Response",What North Carolina organization contributed over 250 hours of service on the Nantahala and Pisgah National Forests for National Public Lands Day?,The Oconaluftee Job Corps Civilian Conservation Center.
"Strengthening Community Resilience  Sweet sourwood honey flowed, and pickled banana peppers, beets, pearl onions and more stood proud in the Cherokee Fall Festival in Cherokee, North Carolina. There was also stunning, blue ribbon-worthy sewing and needlepoint, plenty of fresh cobs of Indian corn, and vibrant gourds and squash in oranges, rusts, golds, browns and other glorious fall . The items were homegrown and handmade by members of the Eastern Band of Cherokee Indians (EBCI). Student volunteers sold the items at the fair and chatted with visitors.  Veronica Hinke, Office of Communication, U.S. Forest Service  Posted in  Forestry  Oct 10,   Respond to this story",What types of handmade and homegrown items were showcased by members of the Eastern Band of Cherokee Indians at the Cherokee Fall Festival?,"The handmade and homegrown items showcased included sewing and needlepoint, pickled vegetables (banana peppers, beets, pearl onions), sweet sourwood honey, fresh Indian corn, and vibrant gourds and squash in various fall colors."
"About 120 Turn Out For a USDA Sponsored Jobs Forum in Ohio  Ohio’s difficult economic conditions, coupled with a genuine desire to create more statewide employment opportunities, prompted more than 120 Ohioans to participate in the state’s January 21, Jobs Forum.  Michael Jones, Rural Development Public Affairs Director and Christina Reed, Farm Service Agency Public Relations and Outreach Specialist  Posted in  USDA Results  Rural  Jan 22,   Respond to this story",What was the main motivation behind Ohioans participating in the January 21 Jobs Forum sponsored by the USDA?,"The main motivation behind Ohioans participating in the January 21 Jobs Forum sponsored by the USDA was a genuine desire to create more statewide employment opportunities, coupled with the state's difficult economic conditions."
"Ohio Habitat for Humanity Home Framed and Rising with Help from 'Team RD'  In commemoration of USDA’s annual Homeownership Month, some industrious Ohio Rural Development team members and I recently spent a sunny day at a Habitat for Humanity building site, helping Marysville resident Michelle Amrine and her two children frame out a place to call their own. Financed through USDA Rural Development’s Direct Home Loan program, the home is being constructed through Habitat for Humanity of Union County. Although earlier projects in the state included funds for the rehabilitation of already-existing construction, the Amrine house marks the first “from-the-ground-up” collaboration between Ohio Rural Development and Habitat for Humanity.  Ohio Rural Development State Director Tony Logan  Posted in  Rural  Jun 09,   Respond to this story",What program did USDA Rural Development use to finance the construction of Michelle Amrine's new home?,USDA Rural Development's Direct Home Loan program.
"World Accessibility in Rural America  Access to the world via internet and mobile phone services is at the fingertips of most Americans, but this is not the reality for residents of many rural communities across the Nation. In October , Agriculture Secretary Tom Vilsack announced $190.5 million in grants and loans to make broadband and other advanced communications infrastructure improvements in rural areas.  Jasper Schneider, Rural Utilities Service Administrator  Posted in  Rural  Technology  Dec 29,   Respond to this story",What federal initiatives are being implemented to improve access to internet and mobile phone services in rural America?,The federal initiative announced by Agriculture Secretary Tom Vilsack is providing $190.5 million in grants and loans to make broadband and other advanced communications infrastructure improvements in rural areas.
"The Food Safety Discovery Zone Wraps Up Its Spring Southeastern Tour  The USDA’s Food Safety Discovery Zone has finished its spring tour, taking hands-on food safety lessons across the Southeast.  Stopping in the smallest towns and big cities like Dallas, we were able to educate over 175,000 people on preventing foodborne illness. Real food safety experts who work in meat and poultry plants near each town—like veterinarians, investigators, and other FSIS personnel—came out to staff the events. FSIS Administrator Al Almanza even came to the last stop in San Antonio. Here are some of my favorite moments along the way:  Luis Delgadillo, Food Safety Discovery Zone Driver, Food Safety and Inspection Service  Posted in  Health and Safety  Jun 07,   1 Response",What type of professionals typically staff the USDA's Food Safety Discovery Zone events?,"Real food safety experts from the USDA, such as veterinarians, investigators, and FSIS personnel, typically staff the USDA's Food Safety Discovery Zone events."
"Forest Service Brings People Together for National Public Lands Day  Organizing the largest single-day volunteer effort in support of public lands in the country, National Public Lands Day, is no easy feat for the U.S. Forest Service. That’s 40 days of volunteer projects, BioBlitzes, fishing derbies, and educational events, all of which are registered with the National Environmental Education Foundation, the organization that started National Public Lands Day 23 years ago.  Mary Biggs, Recreation, Heritage and Volunteer Resources, U.S. Forest Service  Posted in  Forestry  Sep 23,   Respond to this story",What type of events does the U.S. Forest Service organize as part of National Public Lands Day?,"The U.S. Forest Service organizes volunteer projects, BioBlitzes, fishing derbies, and educational events as part of National Public Lands Day."
"Chief of Staff, Natural Resources and Environment in  Conservation  Forestry  Sep 26,  Daniel Stevenson, carpentry student of the Harpers Ferry Job Corps Center shows Tom Tidwell, Chief, U.S. Forest Service a map he created of the ates Department of Agriculture in Washington, DC, Wed. Sept. 17, . The U.S. Forest Service operates the Job Corps Civilian Conservation Corps, the Nation’s largest residential, educational and career technical training program for young Americans. USDA photo by Bob Nichols. Fifty years ago, President Lyndon Johnson signed into law the Economic Opportunity Act.  This Act, part of the government effort to wipe out poverty, created the Job Corps program, which has had a positive effect on countless young lives, giving them a chance to break multi-generational cycles of poverty, get an education, and find jobs in the federal and private sectors, and in the military.  The U.S. Forest Service works closely with the Department of Labor to operate Job Corps Civilian Conservation Centers (Job Corps CCCs) around the country. Last week, dignitaries including Deputy Under Secretary Butch Blazer, Forest Service Chief Tom Tidwell, and Tina Terrell, Forest Service National Director of the Job Corps, along with colleagues from the Department of Labor, came together in Washington at USDA’s Whitten Building to mark the anniversary. As Chief of Staff for Natural Resources and Environment here at USDA, I am a passionate advocate for this program. Not only does it change families, it allows students to practice conservation on public lands and it also creates a trained group of firefighters to battle wildfire. In the previous two fiscal years, Job Corps CCC students accomplished more than 500,000 hours of service work on public lands. This year, we connected nearly 1,500 of our Job Corps students to training opportunities as part of the 21st Century Conservation Service Corps . In addition to work on public lands, Job Corps CCC students also work on projects that contribute to their local community. During the anniversary event, Deputy Under Secretary Butch Blazer, who grew up on the Mescalero Apache Reservation in New Mexico, spoke of the profound difference that was made when one of America’s first Job Corps centers came to his reservation. “We learned a lot, and it added to the diversity of our community.” He talked about how the Center and others like it produced success and gave students hope for the future. Chief Tidwell thanked everyone, but especially the students, past and present. He acknowledged the partnership forged with the U.S. Department of Labor and commented that during the summer of passage of the Economic Opportunity Act, the Wilderness Act and the Civil Rights Act made history in America.  As important as the last 50 years have been, the Chief said, this is “a moment in history, a time to reflect and celebrate, but also a time to dream of what is next.” National Director Tina Terrell, born in Philadelphia, said that the Job Corps allows students access to the path she took, going from a life where all she knew about trees was “that they were in my back yard” to a fulfilling career with the Forest Service. “The future is up to you,” she said, “Culinary arts, Rural Development, Farm Service Agency, or an avenue for you if you want to work in the Forest Service.” She said it best: “After 50 years, it is all about love of nature, love of the land, and helping young folks. Fifty years down, and now on to the next 50.”  Category/Topic:  Conservation  Forestry  Tags:  21st Century Conservation Service Corps  Butch Blazer  Conservation  Department of Labor  economic opportunity  Forestry  FS  Job Corps  Job Corps Civilian Conservation Centers  New Mexico  NRE  President Johnson  Tom Tidwell  Washington DC","What impact has the Job Corps program had on young Americans, particularly in terms of breaking multi-generational cycles of poverty and providing career training opportunities?","The Job Corps program has had a positive effect on countless young lives, giving them a chance to break multi-generational cycles of poverty, get an education, and find jobs in the federal and private sectors, and in the military. It provides students with conservation work experience, job training, and career opportunities, such as becoming firefighters or working in the Forest Service."
"USDA Administrator Visits GM Fort Wayne Assembly Plant Discuss Flex-Fuel Pump Funding  Earlier this week, Judith Canales, Administrator for Rural Business and Cooperative Programs for USDA Rural Development, stopped by the GM assembly plant in Fort Wayne, Indiana, to discuss Flex-Fuel opportunities available to American business owners. Canales’ visit was part of a three-state tour in the Midwest, where she and other representatives of USDA Rural Development promoted the installation of flexible fuel pumps and a program that retail fuel outlets may qualify for to help pay for these pumps. The USDA chose to include Fort Wayne Assembly on its list of stops because the plant makes pickup trucks that have Flex-Fuel engines as options.  Darrell Mowery, USDA Indiana Public Information Coordinator  Posted in  Energy  Rural  May 27,   Respond to this story",What type of funding or programs does the USDA offer to American business owners for installing flexible fuel pumps?,The USDA offers a program that retail fuel outlets may qualify for to help pay for the installation of flexible fuel pumps.
"Thanksgiving Is a Great Time to Start Reducing Food Waste with Friends & Family  Thanksgiving is a time to appreciate all that is good in our lives and to spend it in the company of friends and family while enjoying great food.  It is also a time to reflect on the bounty of our food supply.  Each year, as I put away the leftovers from my Thanksgiving dinner, I marvel at the abundance. I also can’t avoid pausing to consider how much food is wasted in this country. USDA estimates that on average, American consumers waste about one-fifth of food that is available to them, equivalent to about $371 per person annually.  That’s enough money to buy about 21 whole turkeys for each person in the country.  Dr. Elise Golan, USDA Food Waste Challenge Team  Posted in  Food and Nutrition  Nov 24,   1 Response","What is the estimated amount of money wasted on food per person annually in the US, equivalent to how many whole turkeys could be purchased with that amount?","$371 per person annually, which is enough to buy about 21 whole turkeys."
"Philly Market Rises Up to Meet Hunger Challenge  Did you know that nearly one-third of the food available to U.S. retailers and consumers never makes it to the dining room table?  That’s 133 billion pounds of food going to waste--all of which has far-reaching impacts on food security, resource conservation, and climate change.  Experts have projected that reducing food waste by just 15 percent would provide the equivalent of enough food for more than 25 million Americans every year. That’s why my agency, USDA’s Agricultural Marketing Service (AMS), decided to help tackle the problem by sponsoring the Terminal Market Food Waste Challenge.  Produce markets across the U.S. joined the friendly 90-day competition by making sure that usable fruits and vegetables were not thrown away.  While these fresh foods weren’t picture-perfect supermarket quality or simply didn’t sell, they were healthy, wholesome foods that could be made into juices, added to animal feeds, used for compost, or donated to charity.  Bruce Summers, Agricultural Marketing Service Associate Administrator  Posted in  Food and Nutrition  Dec 06,   Respond to this story","What percentage of food available to U.S. retailers and consumers could be saved by reducing food waste by just 15%, and what would be the equivalent benefit for American food security?","Reducing food waste by 15% would save approximately one-third (33%) of the wasted food, which is equivalent to enough food for more than 25 million Americans every year."
"Turkey Tips Step 2: Preparing Your Feast  Preparing for Thanksgiving can become hectic. On Tuesday we tried to make your trip to the grocery store a little easier, by explaining the labels you’ll find on turkeys for sale. Now that you have your bird, you’re probably thinking about putting your game face on and getting that meal ready. In between trying to convince your 21-year-old nephew to sit at the kid’s table (because there’s no room at the adult table) and figuring out how you’ll answer your relatives’ questions about where your current relationship is going, we want to help you prepare your meal. With such thoughts possibly running through your head, proper food safety practices are sometimes treated like pumpkin pie on Thanksgiving: always but too often ignored and overshadowed.  Chris Bernstein, Food Safety Education Staff, Food Safety and Inspection Service, USDA  Posted in  Health and Safety  Nov 20,   2 Responses",What are some crucial food safety practices to consider when preparing your Thanksgiving meal?,"Proper food handling, storage, and cooking procedures are essential to prevent foodborne illness. Some crucial food safety practices include: * Handling raw poultry safely (e.g., avoiding cross-contamination) * Storing perishable items at proper temperatures * Cooking turkey to a safe internal temperature (165°F/74°C) * Keeping hot foods hot and cold foods cold * Avoiding overcrowding the refrigerator or freezer"
"Merrigan Meets Main Street in Momence, Illinois  This week, Agriculture Deputy Secretary Kathleen Merrigan toured the Main Street of Momence, Il, to view the positive growth made possible by USDA’s investments in rural revitalization. The community was decorated with corn stalks and fall mums to welcome Agriculture Deputy Secretary Merrigan to this town of 3,200 people, located 50 miles south of Chicago.  Merrigan and Momence residents enthusiastically toured several businesses that received financing thanks to a USDA Rural Business Enterprise Grant (RBEG), administered by the USDA Rural Development agency.  Last year USDA provided a $99,000 grant to “Main Street Momence,” a preservation and volunteer based economic development program, to help them establish a revolving, low-interest loan fund.  The program is designed to help small businesses locate or remain in Momence’s historic downtown area. Thirteen months later, four businesses have taken advantage of the increased access to credit by taking out loans. As a result, these businesses have created 27 new full time jobs and saved another 21 in this past year alone.  Nicki Morgan, Rural Development Area Specialist, IL  Posted in  Rural  Oct 07,   2 Responses","What USDA program did Momence's ""Main Street Momence"" preservation and volunteer-based economic development program receive a $99,000 grant to establish a revolving, low-interest loan fund?","The USDA Rural Business Enterprise Grant (RBEG) was the program that provided the $99,000 grant to ""Main Street Momence""."
"End Game Strategies for Super Bowl Leftovers  The game is over and your team WON, or maybe not. But two things remain after the game — friendly rivalries and lots of leftovers. There are some important rules you need to follow regarding Super Bowl Party leftovers to ensure your loved ones don’t get foodborne illnesses after the game.  Nirav Shah, Food Safety Education Staff, Food Safety and Inspection Service, USDA  Posted in  Health and Safety  Feb 01,   Respond to this story",What essential steps should be taken with Super Bowl leftovers to prevent foodborne illnesses?,Follow important rules regarding Super Bowl Party leftovers to ensure loved ones don't get foodborne illnesses.
"Ag Research Extends Beyond Crop Fields into Forests  The word “agriculture” does not usually come to mind when one thinks of forests, but perhaps it’s time that it should. “The forest products industry employs nearly 1 million people and contributes $254 billion to America’s economy through sales and payroll,” said Eric Norland, a national program leader at USDA’s National Institute of Food and Agriculture (NIFA).  Scott Elliott, National Institute of Food and Agriculture  Posted in  Research and Science  Apr 23,   Respond to this story",What role does the forest products industry play in contributing to America's economy through employment and sales?,The forest products industry employs nearly 1 million people and contributes $254 billion to America's economy through sales and payroll.
"Strategic Partners Collaborate for Jobs and Healthy Communities in Southeast Alaska  “Heaven on Earth” – it’s the popular sentiment of residents living in Southeast Alaska.  If you’ve ever taken an Alaskan cruise no doubt it was through the Southeast Panhandle where miles of wild beauty delights the eye. It’s no wonder Southeast Alaska is a premier destination for U.S. and international travelers.  With that in mind, it may come as a surprise this singularly picturesque region has endured an economic hardship that continues to loom over its residents.  Since the downturn of the once thriving timber industry the majority of rural communities in Southeast have experienced a downturn in their local economy along with declining populations, fewer job opportunities and increasing energy costs.  Larry Yerich, USDA-RD – Alaska – Public Information Coordinator  Posted in  Rural  Dec 21,   Respond to this story",What specific economic challenges and hardships have rural communities in the Southeast Panhandle of Alaska faced since the decline of the timber industry?,"Rural communities in Southeast Alaska have experienced a downturn in their local economy, declining populations, fewer job opportunities, and increasing energy costs."
"Office of Communications in  Conservation  USDA Results  Initiatives  Food and Nutrition  Farming  Rural  Technology  Feb 03,  In the 151 years since the U.S. Department of Agriculture was founded, America's oldest industry has evolved to meet the changing needs of our modern agricultural landscape. From growing overseas markets, building a 21st century rural infrastructure, and finding ways to address the challenges of climate change, USDA has worked beside farmers, businesses, and community leaders to streamline programs and spur innovative solutions for today's challenges. For USDA, that also means looking inward and changing the way we do business. We have done this by designing initiatives that collectively utilize the full scope of our mission, better focusing resources and staff across the Department to meet the needs of the communities we serve using modern tools, technology, and processes. USDA's recently expanded StrikeForce for Rural Growth and Opportunity initiative illustrates this trend with a broad commitment to rally available tools and technical assistance to combat persistent poverty in rural communities in 20 states. Our Know Your Farmer, Know Your Food initiative aims to support the rapidly expanding local and regional food market with new products and services, as well as tailored cross-agency web resources and that illustrate opportunities and promote local and regional food systems. And finally, through the Blueprint for Stronger Service, USDA responded to the uncertain fiscal environment by streamlining mission critical work and taking a close look at operations to find ways to cut costs and modernize processes to be better stewards of taxpayer dollars - with great results. Over the next month we'll share more about the ways that USDA has evolved to meet the needs of modern agriculture in America. We'll use hashtag  on social media to share these stories, but we want to hear from you too. In the video above, Secretary Vilsack asked you to lend your voice to our collective story of how YOUR community has evolved to meet the needs of the 21st century. A new hospital? Technology enhanced planning, harvest, or conservation practices? A better transportation infrastructure? Education programs to meet the needs of today's high tech ag sector? Use to let us know. We can't wait to hear from you.  Category/Topic:  Conservation  USDA Results  Initiatives  Food and Nutrition  Farming  Rural  Technology  Tags:  Blueprint for Stronger Service  KYF2  modern USDA  Rural America  Science  StrikeForce  Technology and Broadband",What steps has the U.S. Department of Agriculture (USDA) taken to modernize its processes and streamline its mission to better meet the needs of modern agriculture in America?,"The U.S. Department of Agriculture (USDA) has taken the following steps to modernize its processes and streamline its mission: * Expanding the StrikeForce for Rural Growth and Opportunity initiative to combat poverty in rural communities * Launching the Know Your Farmer, Know Your Food initiative to support local and regional food markets * Implementing the Blueprint for Stronger Service to streamline mission-critical work, cut costs, and modernize processes."
"Public Information Coordinator – USDA-Rural Development – Alaska in  Rural  Dec 01,   They say nothing beats teamwork and that can certainly be said about a very forward-thinking and ambitious project being led by USDA-Rural Development in Alaska. USDA-RD Alaska State Director Jim Nordlund is leading the efforts to coordinate several federal agencies in organizing statewide collaboration meetings with Alaska tribal governments.  The collaboration will involve 12-18 meetings held over the next eleven months.  This effort is in response to a memorandum signed by President Obama directing federal agencies to engage in regular and meaningful consultation and collaboration with tribal officials. There are 229 federally recognized tribes in Alaska and nearly all coincide with rural villages.  The USDA led plan involves face-to-face collaboration meetings with the acknowledged leader or single point of contact for each tribe. The meetings will be held in local communities and will involve a conversation with several tribal leaders in an area that is geographically distinct and culturally homogenous. “Collaboration with 229 tribes in their local areas is a large undertaking, but we feel this is the best way to understand the needs of Native communities and to seek their advice,” said Nordlund.     “Through these meetings we hope to strengthen the government-to-government relationship between tribal leaders and the federal government; provide an overview, by topic, of certain federal programs that have an effect on tribes; and engage in constructive dialogue, respond to questions and solicit ideas regarding federal programs,” added Nordlund. The consultation discussions will be focused on five topics: Food production, availability and nutrition Rural housing Natural Resources Conservation Service and Forest Service Rural utilities (electric, telecom, solid waste, sewer and water) Rural economic and community development Five USDA agencies will participate in the meetings, including Rural Development, Farm Service Agency, Natural Resource Conservation Service (NRCS), Forest Service, and Food and Nutrition Service.  Additionally, five other federal agencies with similar programs will be represented, including: Department of Housing and Urban Development, Small Business Administration, Economic Development Administration, Department of Energy and the Denali Commission. USDA Farm Service Agency Executive State Director Danny Consenstein said, “Food security is a big issue in our rural areas.  Not only are fish and game important, but growing more local  produce can create jobs, healthier food, and more self-sufficient communities.  I’m excited to talk with and learn from tribal leaders about this important topic.” ""I look forward to participating in the collaborations and hearing directly from tribal leaders about what they need and expect from federal agencies.  It will be an opportunity to explain our programs and the assistance we can provide,” said Bob Jones, State Conservationist for the Natural Resources Conservation Service. The Alaska Inter-Tribal Council (AITC) will be coordinating the logistics for the meetings.  The places and dates for the meeting will be determined by the tribes in consultation with AITC. For more information, contact Gene Kane at USDA-RD 271-, gene.kane@ak.usda.gov.  Category/Topic:  Rural  Tags:  Alaska  Alaska Inter-Tribal Council  Danny Consenstein  Jim Nordlund  Rural Development  Tribal","What is the main goal of the collaborative project led by USDA-Rural Development in Alaska, which involves 12-18 meetings with federally recognized tribes and five other federal agencies?","The main goal of the collaborative project is to engage in regular and meaningful consultation and collaboration with tribal officials, strengthen government-to-government relationships, provide an overview of federal programs affecting tribes, and solicit ideas regarding federal programs."
"Digital Connection Helps Kodiak Students  Cross-posted from the Alaska Dispatch News: For students heading back to school this month in Kodiak, it's anything but ""class as usual."" Because at Kodiak Island Borough School District, 400 miles from Anchorage and accessible only by airplane and ferry, ConnectED investments in high-speed internet and new technology have transformed the student experience — with remarkable results. Walking through Kodiak High School offers a glimpse at the transformative role education technology is playing in rural America. In one classroom, students use videoconferencing technology to connect with teachers and students from across the island — expanding their horizons through virtual field trips and never-before-available courses like music and civics. Math offerings, once limited to algebra, now include online and distance-learning courses all the way up through calculus. And before and after school, high-speed connectivity allows teachers to tap into interactive professional development and training to customize student learning based on individual needs.  Agriculture Secretary Tom Vilsack  Posted in  Initiatives  Technology  Sep 14,   Respond to this story","How has videoconferencing technology helped improve educational opportunities for Kodiak students, particularly those living in remote areas?","Videoconferencing technology has enabled Kodiak students to connect with teachers and students from across the island, expanding their horizons through virtual field trips and access to previously unavailable courses."
"Director of Web Communications in  Technology  Aug 21,   On May 23, , the White House released the Federal aimed at building a 21st century government provides open and digital services to the American people and its employees. As part of our , USDA has identified several first-move candidates that can be improved to meet the call for web APIs and mobile optimized services by May 23, . We’d like your input in deciding which two candidates in each category we will commit to completing by OMB’s May 23, deadline. We’d love to hear your feedback – which of these candidates would be most useful to you? What should we consider when creating web APIs and optimizing for mobile? Did we miss anything? We have identified the following first-move candidates to make available as web Application Programming Interfaces (APIs): Name: World Agricultural Supply and Demand Estimates Description: Provides USDA's comprehensive forecasts of supply and demand for major U.S. and global crops and U.S. livestock. The report gathers information from a number of statistical published by USDA and other government agencies, and provides a framework for additional USDA . Main Customers: Government, Business, Media, Education Institutions, Consumers Name: National Farmers Market Directory Description: Agricultural Marketing Service-produced directory containing information about U.S. farmers market locations, directions, operating times, product offerings, and accepted forms of payment. Supports local and regional food systems, as well as development of local economies. Main Customers: Consumers, Business, Community leaders Name: List of Disaster Counties Description: Farm Service Agency list of Counties with a specific disaster designation. Main Customers: Producers, Farmers, Government, Media Name: Office Information Profile System Description: USDA Service Centers are designed to be a single location where customers can access the services provided by the Farm Service Agency, Natural Resources Conservation Service, and the Rural Development agencies. This tool provides the address of a USDA Service Center and other Agency offices serving your area along with information on how to contact them. Main Customers: Government, Business, Public Name: SNAP Retailer Locator information Description: Find a retailer welcomes Supplemental Nutrition Assistance Program (SNAP) Electronic Benefits Transaction (EBT) customers. Currently available as an interactive map with geocoded information available by download as a . file. Locations updated monthly Main Customers: Public The following list includes high-value USDA service candidates to potentially be optimized for mobile use: Name: Meat, Poultry and Egg Product Inspection Directory Description: The Meat, Poultry and Egg Product Inspection Directory is a listing of establishments that produce meat, poultry, and/or egg products regulated by USDA's Food Safety and Inspection Service (FSIS) pursuant to the Federal Meat Inspection Act, the Poultry Products Inspection Act, and the Egg Products Inspection Act. Directory is updated monthly. Main Customers: Business, Industry, Government, Consumers Name: USDA Newsroom Description: The USDA Newsroom holds official news releases, statements, transcripts and speeches released by the Department. Main Customers: Government, Public, Media Name: USDA Blog Description: The Blog features content from all USDA agencies and features the latest news, events and features. The Blog also provides the public an opportunity to ask questions or share their thoughts about the latest issues. Main Customers: Government, Public, Media Name: AmberWaves eZine Description: As the Economic Research Service’s (ERS) flagship publication, Amber Waves provides a window into ERS research through highly readable articles geared to educated but non-specialized audiences. Amber Waves covers important issues on U.S. markets & trade, diet & health, resources & environment, rural issues in easy to digest articles, with comprehensive links to ERS website for more details. Main Customers: Government, Media, Researchers, Education Institutions Name: Office Information Profile System Description: USDA Service Centers are designed to be a single location where customers can access the services provided by the Farm Service Agency, Natural Resources Conservation Service, and the Rural Development agencies. This tool provides the address of a USDA Service Center and other Agency offices serving your area along with information on how to contact them. Main Customers: Government, Business, Public  Category/Topic:  Technology  Tags:  API  mobile  Technology and Broadband","""What are the most crucial web APIs or services that the USDA should prioritize for optimization by May 23, according to the Federal Government's guidelines for building a 21st-century government?""","According to the content provided, the two candidates in each category that the USDA should commit to completing by OMB's May 23 deadline are: **For Web APIs:** 1. **World Agricultural Supply and Demand Estimates** 2. **SNAP Retailer Locator information** **For Mobile Optimization:** 1. **Meat, Poultry and Egg Product Inspection Directory** 2. **USDA Newsroom** These services were identified by the USDA as first-move candidates to make available as web APIs or optimize for mobile use in order to meet the Federal Government's guidelines for building a 21st-century government."
